"","LatBin","LonBin","hours"
"299",-19.97,-71.61,0.514444444444444
"300",-19.92,-71.61,0.6622222
"301",-19.84,-71.61,0.183333333333333
"302",-19.83,-71.61,2.93333333333333
"303",-19.77,-71.61,8.133333
"304",-19.75,-71.61,7.32638888888889
"305",-19.67,-71.61,1.786944
"306",-19.41,-71.61,0.2666667
"307",-19.39,-71.61,2.5375
"308",-19.16,-71.61,0.4058333
"309",-20.36,-71.6,0.8041667
"310",-20.29,-71.6,2.131111
"311",-20.22,-71.6,1.61
"312",-20.2,-71.6,0.663055555555556
"313",-19.9,-71.6,0.4
"314",-19.84,-71.6,0.2725
"315",-19.82,-71.6,2.00416666666667
"316",-19.76,-71.6,2.12138888888889
"317",-19.75,-71.6,7.784722
"318",-19.72,-71.6,2
"319",-19.57,-71.6,2.534722
"320",-19.49,-71.6,1.047222
"321",-19.43,-71.6,1.480833
"322",-19.42,-71.6,0.117222222222222
"323",-19.41,-71.6,0.14
"324",-19.4,-71.6,4.93333333333333
"325",-19.15,-71.6,11.0475033
"326",-20.36,-71.59,1.7777777
"327",-19.92,-71.59,3
"328",-19.86,-71.59,1.115278
"329",-19.81,-71.59,8.933333
"330",-19.72,-71.59,1.991944
"331",-19.71,-71.59,0.666666666666667
"332",-19.68,-71.59,2.533333
"333",-19.57,-71.59,0.139166666666667
"334",-19.42,-71.59,2.249444
"335",-19.41,-71.59,0.25
"336",-19.18,-71.59,0.1277778
"337",-20.3,-71.58,2.94055555555556
"338",-20.28,-71.58,7.59500033333333
"339",-20.25,-71.58,3.448889
"340",-20.21,-71.58,3.578333
"341",-20.06,-71.58,0.368611111111111
"342",-19.93,-71.58,1.990278
"343",-19.87,-71.58,0.333888888888889
"344",-19.83,-71.58,2
"345",-19.82,-71.58,2.661111
"346",-19.7,-71.58,3.870833
"347",-19.19,-71.58,0.4033333
"348",-19.17,-71.58,0.1366667
"349",-19.16,-71.58,2.666667
"350",-19.15,-71.58,1.064167
"351",-20.34,-71.57,0.3938889
"352",-20.3,-71.57,1.588889
"353",-20.26,-71.57,1.45805555555556
"354",-20.21,-71.57,0.1325
"355",-19.86,-71.57,1.888056
"356",-19.85,-71.57,3.611111
"357",-19.83,-71.57,7.71666666666667
"358",-19.82,-71.57,0.396944444444444
"359",-19.81,-71.57,9.58777777777778
"360",-19.77,-71.57,0.6666667
"361",-19.68,-71.57,2.5875
"362",-19.44,-71.57,1.049167
"363",-19.3,-71.57,0.15
"364",-19.21,-71.57,0.7952778
"365",-20.33,-71.56,0.2541667
"366",-20.31,-71.56,0.3936111
"367",-20.27,-71.56,4.922222
"368",-20.22,-71.56,0.3230556
"369",-20.19,-71.56,1.32111111111111
"370",-20.18,-71.56,0.5380556
"371",-19.85,-71.56,0.2666667
"372",-19.78,-71.56,0.405
"373",-19.77,-71.56,0.2825
"374",-19.73,-71.56,0.6636111
"375",-19.36,-71.56,15.91
"376",-19.17,-71.56,0.9216667
"377",-19.14,-71.56,0.5333333
"378",-20.28,-71.55,2.5494443
"379",-20.27,-71.55,4.133333
"380",-20.25,-71.55,1.74472218888889
"381",-20.24,-71.55,4.6297219
"382",-20.22,-71.55,1.99388888888889
"383",-20.21,-71.55,1.732778
"384",-20.2,-71.55,1.07222222222222
"385",-19.71,-71.55,2.93333333333333
"386",-19.45,-71.55,0.933333333333333
"387",-20.26,-71.54,1.180278
"388",-20.22,-71.54,2.410833
"389",-20.18,-71.54,0.114444444444444
"390",-19.72,-71.54,2.531111
"391",-19.71,-71.54,2.134722
"392",-19.47,-71.54,3.866667
"393",-19.44,-71.54,3.79083333333333
"394",-19.43,-71.54,7.74222222222222
"395",-19.13,-71.54,0.6666667
"396",-20.28,-71.53,0.7333333
"397",-20.21,-71.53,1.865
"398",-20.18,-71.53,0.9216667
"399",-20.14,-71.53,0.2675
"400",-19.77,-71.53,10.80889
"401",-19.72,-71.53,1.32055555555556
"402",-19.47,-71.53,2.895833
"403",-19.35,-71.53,1.2
"404",-19.22,-71.53,1.6130559
"405",-19.14,-71.53,3.533333
"406",-19.13,-71.53,10.2666666666667
"407",-20.2,-71.52,3
"408",-19.84,-71.52,5.466667
"409",-19.82,-71.52,0.5333333
"410",-19.74,-71.52,4.671667
"411",-19.49,-71.52,2
"412",-19.43,-71.52,17.5697231111111
"413",-19.27,-71.52,3.866667
"414",-19.13,-71.52,4.533333
"415",-20.24,-71.51,0.3980556
"416",-20.23,-71.51,0.0925
"417",-20.17,-71.51,1.866667
"418",-19.83,-71.51,0.716666633333333
"419",-19.76,-71.51,2.666667
"420",-19.56,-71.51,0.128333333333333
"421",-19.49,-71.51,5.950834
"422",-19.46,-71.51,2.0091664
"423",-19.43,-71.51,6.824166
"424",-19.42,-71.51,4.053056
"425",-19.24,-71.51,4.270833
"426",-19.16,-71.51,0.8
"427",-19.14,-71.51,0.4
"428",-19.13,-71.51,5.20000033333333
"429",-21.42,-71.5,0.3094444
"430",-21.04,-71.5,4.266667
"431",-20.27,-71.5,0.5397222
"432",-20.17,-71.5,1.474722
"433",-19.83,-71.5,2.91472177777778
"434",-19.48,-71.5,3.473889
"435",-19.47,-71.5,1.26666666666667
"436",-19.44,-71.5,3.733333
"437",-19.42,-71.5,2.669722
"438",-19.31,-71.5,2.665278
"439",-19.19,-71.5,6.4
"440",-19.12,-71.5,7.133333
"441",-21.31,-71.49,0.135
"442",-20.89,-71.49,0.406111111111111
"443",-20.18,-71.49,2.459167
"444",-19.79,-71.49,1.056944
"445",-19.64,-71.49,1.133333
"446",-19.41,-71.49,2.4
"447",-19.31,-71.49,2.063611
"448",-19.24,-71.49,8.5827782
"449",-19.23,-71.49,4.194722
"450",-19.12,-71.49,11.5427777777778
"451",-19.86,-71.48,4.4025
"452",-19.48,-71.48,2.13111111111111
"453",-19.4,-71.48,2.014167
"454",-19.35,-71.48,2.0997222
"455",-19.32,-71.48,0.3819444
"456",-19.19,-71.48,0.7
"457",-21.03,-71.47,2.266667
"458",-21.02,-71.47,0.2666667
"459",-20.77,-71.47,0.1333333
"460",-20.74,-71.47,0.779722222222222
"461",-20.34,-71.47,1.051389
"462",-20.19,-71.47,0.266111111111111
"463",-20.15,-71.47,0.29
"464",-19.44,-71.47,2.48333333333333
"465",-19.32,-71.47,2.05
"466",-19.25,-71.47,4.666667
"467",-19.24,-71.47,3.986667
"468",-19.23,-71.47,4.8
"469",-19.22,-71.47,3.333333
"470",-19.18,-71.47,0.6333333
"471",-19.17,-71.47,14
"472",-19.13,-71.47,0.7255556
"473",-21.01,-71.46,2.3999997
"474",-20.18,-71.46,1.083333
"475",-19.94,-71.46,2.548333
"476",-19.47,-71.46,3.873333
"477",-19.33,-71.46,1.078889
"478",-19.31,-71.46,0.4197222
"479",-19.24,-71.46,1.63333333333333
"480",-19.23,-71.46,1.866667
"481",-19.21,-71.46,2.13333333333333
"482",-19.18,-71.46,0.8
"483",-20.96,-71.45,2.67027777777778
"484",-20.18,-71.45,0.6763889
"485",-19.38,-71.45,2.128889
"486",-19.37,-71.45,0.1477778
"487",-19.33,-71.45,0.9444444
"488",-19.26,-71.45,0.4833333
"489",-19.23,-71.45,0.5333333
"490",-19.18,-71.45,0.6666667
"491",-20.23,-71.44,0.1205556
"492",-20.14,-71.44,3.046944
"493",-19.47,-71.44,1.331944
"494",-19.46,-71.44,3.32083333333333
"495",-19.44,-71.44,0.266666666666667
"496",-19.32,-71.44,3.605
"497",-19.31,-71.44,10.4833333333333
"498",-19.3,-71.44,9.22249955555556
"499",-19.29,-71.44,2.666667
"500",-19.25,-71.44,2.4
"501",-19.24,-71.44,4.66666666666667
"502",-19.22,-71.44,1.0527778
"503",-19.2,-71.44,4.283333
"504",-19.18,-71.44,2.145
"505",-19.14,-71.44,2
"506",-20.15,-71.43,3.47111111111111
"507",-20.14,-71.43,2.009722
"508",-19.37,-71.43,2.555833
"509",-19.36,-71.43,3.066667
"510",-19.3,-71.43,0.4058333
"511",-19.22,-71.43,0.4
"512",-20.95,-71.42,0.133333333333333
"513",-20.79,-71.42,0.3
"514",-20.16,-71.42,4.393611
"515",-19.41,-71.42,1.43083333333333
"516",-19.31,-71.42,4.82305555555556
"517",-19.24,-71.42,0.4
"518",-19.23,-71.42,5.13333333333333
"519",-19.15,-71.42,0.2469444
"520",-20.83,-71.41,0.666666666666667
"521",-19.49,-71.41,0.2666667
"522",-19.47,-71.41,0.9333333
"523",-19.34,-71.41,2.796111
"524",-19.31,-71.41,2.799167
"525",-19.3,-71.41,5.6
"526",-19.21,-71.41,1.90638888888889
"527",-19.19,-71.41,9.074444
"528",-19.18,-71.41,1.985278
"529",-19.16,-71.41,1.2025
"530",-19.13,-71.41,4.785833
"531",-20.76,-71.4,0.133333333333333
"532",-20.21,-71.4,1.605556
"533",-20.16,-71.4,0.8041667
"534",-20.12,-71.4,0.3944444
"535",-19.49,-71.4,0.133333333333333
"536",-19.35,-71.4,0.4052778
"537",-19.32,-71.4,2.6666663
"538",-19.3,-71.4,3.872778
"539",-19.29,-71.4,5.733333
"540",-19.21,-71.4,4.31222226666667
"541",-19.2,-71.4,3.713611
"542",-19.18,-71.4,0.1333333
"543",-19.13,-71.4,0.3213889
"544",-19.12,-71.4,2.928889
"545",-20.93,-71.39,0.6666667
"546",-20.21,-71.39,2.522222
"547",-19.47,-71.39,0.133333333333333
"548",-19.46,-71.39,4.4
"549",-19.22,-71.39,0.4
"550",-19.18,-71.39,0.8
"551",-19.15,-71.39,1.451111
"552",-19.14,-71.39,0.3877778
"553",-19.13,-71.39,1.180833
"554",-19.12,-71.39,0.655
"555",-20.92,-71.38,4.66666666666667
"556",-20.21,-71.38,2.123056
"557",-20.14,-71.38,0.5941667
"558",-19.3,-71.38,0.4
"559",-19.19,-71.38,2.337222
"560",-19.15,-71.38,1.741389
"561",-20.94,-71.37,0.4
"562",-20.2,-71.37,0.1252778
"563",-20.14,-71.37,0.6475
"564",-20.13,-71.37,4.53333333333333
"565",-19.54,-71.37,0.166666666666667
"566",-19.46,-71.37,0.5675
"567",-19.29,-71.37,0.9369444
"568",-19.21,-71.37,9.141944
"569",-19.19,-71.37,0.1388889
"570",-19.18,-71.37,3.6
"571",-19.15,-71.37,3.81166644444444
"572",-20.2,-71.36,1.866667
"573",-19.56,-71.36,1.08472222222222
"574",-19.49,-71.36,3.3311108
"575",-19.47,-71.36,2.26888888888889
"576",-19.42,-71.36,2.39833333333333
"577",-19.41,-71.36,0.3922222
"578",-19.22,-71.36,2.513056
"579",-19.17,-71.36,1.8575
"580",-19.15,-71.36,2.666667
"581",-19.14,-71.36,5.466389
"582",-19.13,-71.36,3.8
"583",-20.21,-71.35,2.257778
"584",-20.14,-71.35,0.7622222
"585",-19.5,-71.35,2.6727774
"586",-19.47,-71.35,1.2
"587",-19.46,-71.35,1.6
"588",-19.45,-71.35,2.66666666666667
"589",-19.37,-71.35,2.186667
"590",-19.26,-71.35,1.336389
"591",-19.25,-71.35,1.718611
"592",-19.22,-71.35,0.1230556
"593",-21.01,-71.34,0.4
"594",-20.21,-71.34,2.12666666666667
"595",-19.52,-71.34,1.993611
"596",-19.47,-71.34,1.3333334
"597",-19.46,-71.34,2.535556
"598",-19.44,-71.34,6.01277777777778
"599",-19.14,-71.34,0.817777777777778
"600",-20.21,-71.33,0.2658333
"601",-19.48,-71.33,2.247778
"602",-19.47,-71.33,2.6
"603",-19.46,-71.33,1.666667
"604",-19.45,-71.33,1.866667
"605",-19.44,-71.33,7.395278
"606",-19.43,-71.33,2.326944
"607",-19.39,-71.33,5.333333
"608",-19.25,-71.33,0.2508333
"609",-19.24,-71.33,1.082222
"610",-19.22,-71.33,1.6275
"611",-19.18,-71.33,2.608056
"612",-19.17,-71.33,0.2030556
"613",-19.14,-71.33,0.933333333333333
"614",-20.76,-71.32,0.4
"615",-20.27,-71.32,2.928611
"616",-20.2,-71.32,2.110833
"617",-19.45,-71.32,5.34277777777778
"618",-19.44,-71.32,1.86666666666667
"619",-19.38,-71.32,2.679167
"620",-19.33,-71.32,2.266667
"621",-19.32,-71.32,2
"622",-19.24,-71.32,4.86194466666667
"623",-19.18,-71.32,3.146667
"624",-19.17,-71.32,2.53333333333333
"625",-20.9,-71.31,0.95
"626",-20.21,-71.31,2.12833333333333
"627",-20.15,-71.31,1.743056
"628",-20.14,-71.31,2.145
"629",-20.05,-71.31,2
"630",-19.46,-71.31,2.53916668888889
"631",-19.41,-71.31,4.25694466666667
"632",-19.39,-71.31,1.719167
"633",-19.37,-71.31,2.13333333333333
"634",-19.34,-71.31,0.1233333
"635",-19.3,-71.31,2.35
"636",-19.27,-71.31,2.649167
"637",-19.21,-71.31,4.3999997
"638",-20.27,-71.3,6.515556
"639",-20.14,-71.3,2.26472222222222
"640",-20.13,-71.3,4.109444
"641",-19.66,-71.3,1.4
"642",-19.46,-71.3,2.53333333333333
"643",-19.44,-71.3,0.115
"644",-19.41,-71.3,0.142777777777778
"645",-19.4,-71.3,0.5377778
"646",-19.33,-71.3,1.33333333333333
"647",-19.3,-71.3,2.248056
"648",-19.27,-71.3,1.591944
"649",-19.26,-71.3,1.86666666666667
"650",-19.23,-71.3,0.2727778
"651",-19.19,-71.3,13.681667
"652",-19.17,-71.3,6.0000003
"653",-19.16,-71.3,1.408889
"654",-19.15,-71.3,0.7455556
"655",-21.33,-71.29,3.3333334
"656",-20.86,-71.29,4.8
"657",-20.81,-71.29,2.133333
"658",-20.13,-71.29,2.133333
"659",-19.48,-71.29,1.7136114
"660",-19.45,-71.29,3.19027733333333
"661",-19.34,-71.29,0.1394444
"662",-19.3,-71.29,2.278056
"663",-19.21,-71.29,0.5369444
"664",-19.2,-71.29,8.533889
"665",-19.19,-71.29,0.64
"666",-19.15,-71.29,0.4
"667",-21.34,-71.28,0.5333333
"668",-20.97,-71.28,0.133333333333333
"669",-20.85,-71.28,5.2
"670",-20.29,-71.28,0.2505556
"671",-19.53,-71.28,1.848333
"672",-19.48,-71.28,2.4
"673",-19.46,-71.28,1.606944
"674",-19.45,-71.28,0.6680555
"675",-19.38,-71.28,0.4
"676",-19.37,-71.28,8.8
"677",-19.36,-71.28,0.5319444
"678",-19.3,-71.28,1.456111
"679",-19.26,-71.28,2.0025
"680",-19.24,-71.28,3.201667
"681",-19.19,-71.28,2
"682",-19.16,-71.28,3.77916666666667
"683",-19.14,-71.28,2.03444444444444
"684",-21.32,-71.27,3.733333
"685",-20.87,-71.27,4.666667
"686",-20.8,-71.27,1.6
"687",-19.39,-71.27,1.98333333333333
"688",-19.36,-71.27,0.1158333
"689",-19.29,-71.27,2.12166666666667
"690",-19.27,-71.27,2.53916666666667
"691",-19.26,-71.27,1.196389
"692",-19.25,-71.27,2
"693",-19.23,-71.27,3.73333333333333
"694",-19.22,-71.27,0.4
"695",-19.21,-71.27,8.86
"696",-19.2,-71.27,2.93333333333333
"697",-19.19,-71.27,3.542222
"698",-19.18,-71.27,2.000833
"699",-19.16,-71.27,2.333333
"700",-19.15,-71.27,2.3925
"701",-19.14,-71.27,0.2666667
"702",-20.31,-71.26,0.2
"703",-20.07,-71.26,0.9419444
"704",-19.65,-71.26,0.6
"705",-19.46,-71.26,2.6666663
"706",-19.43,-71.26,4.74305588888889
"707",-19.37,-71.26,1.334167
"708",-19.29,-71.26,0.3863889
"709",-19.28,-71.26,2.2624997
"710",-19.27,-71.26,0.4144444
"711",-19.26,-71.26,0.746666666666667
"712",-19.22,-71.26,2.06666666666667
"713",-19.2,-71.26,2.533333
"714",-19.18,-71.26,2.499444
"715",-19.17,-71.26,2.268889
"716",-19.15,-71.26,2.520278
"717",-21.29,-71.25,0.4
"718",-21.25,-71.25,1.47722222222222
"719",-21.24,-71.25,1.606111
"720",-20.85,-71.25,0.9333333
"721",-20.79,-71.25,0.266666666666667
"722",-20.53,-71.25,0.2733333
"723",-20.34,-71.25,1.020833
"724",-19.95,-71.25,0.5444444
"725",-19.43,-71.25,1.616389
"726",-19.42,-71.25,2
"727",-19.41,-71.25,2.412778
"728",-19.38,-71.25,2.18388888888889
"729",-19.37,-71.25,2.0625
"730",-19.32,-71.25,0.8
"731",-19.29,-71.25,2.751667
"732",-19.28,-71.25,2.00388888888889
"733",-19.17,-71.25,2.2
"734",-19.15,-71.25,2.405278
"735",-19.14,-71.25,3.845833
"736",-19.13,-71.25,2.666667
"737",-21.25,-71.24,1.993611
"738",-20.54,-71.24,0.445
"739",-20.33,-71.24,3.872222
"740",-20.12,-71.24,3
"741",-20.1,-71.24,2.39805555555556
"742",-19.41,-71.24,1.733333
"743",-19.31,-71.24,1.4
"744",-19.29,-71.24,1.71861111111111
"745",-19.25,-71.24,7.46666666666667
