"","LatBin","LonBin","FishingHours"
"14321",-20.9,-71.01,0
"14322",-20.89,-71.01,0
"14323",-20.88,-71.01,0
"14324",-20.87,-71.01,0
"14325",-20.86,-71.01,0
"14326",-20.85,-71.01,0
"14327",-20.84,-71.01,0.276111111111111
"14328",-20.83,-71.01,0
"14329",-20.82,-71.01,0
"14330",-20.81,-71.01,0
"14331",-20.8,-71.01,0
"14332",-20.79,-71.01,2.39611111111111
"14333",-20.78,-71.01,0
"14334",-20.77,-71.01,0
"14335",-20.76,-71.01,0
"14336",-20.74,-71.01,0
"14337",-20.73,-71.01,0
"14338",-20.71,-71.01,0
"14339",-20.7,-71.01,0
"14340",-20.69,-71.01,0
"14341",-20.68,-71.01,0
"14342",-20.67,-71.01,0.143333333333333
"14343",-20.66,-71.01,0.0791666666666667
"14344",-20.65,-71.01,0.0508333333333333
"14345",-20.64,-71.01,0
"14346",-20.63,-71.01,0
"14347",-20.62,-71.01,0.0733333333333333
"14348",-20.61,-71.01,0
"14349",-20.6,-71.01,0.4075
"14350",-20.59,-71.01,0.130555555555555
"14351",-20.58,-71.01,2.05638888888889
"14352",-20.57,-71.01,1.72805555555556
"14353",-20.56,-71.01,0.266666666666666
"14354",-20.55,-71.01,1.61277777777777
"14355",-20.54,-71.01,1.45916666666667
"14356",-20.53,-71.01,0.55
"14357",-20.52,-71.01,0.824166666666665
"14358",-20.51,-71.01,1.55361111111111
"14359",-20.5,-71.01,1.90305555555556
"14360",-20.49,-71.01,0.942222222222221
"14361",-20.48,-71.01,3.08305555555555
"14362",-20.47,-71.01,2.77416666666666
"14363",-20.46,-71.01,0
"14364",-20.45,-71.01,0.0775
"14365",-20.44,-71.01,0
"14366",-20.43,-71.01,0
"14367",-20.42,-71.01,0
"14368",-20.41,-71.01,0
"14369",-20.4,-71.01,1.46666666666666
"14370",-20.39,-71.01,0.133333333333333
"14371",-20.38,-71.01,0
"14372",-20.37,-71.01,0
"14373",-20.36,-71.01,0
"14374",-20.35,-71.01,0
"14375",-20.34,-71.01,0
"14376",-20.33,-71.01,0
"14377",-20.32,-71.01,0
"14378",-20.31,-71.01,0
"14379",-20.3,-71.01,0
"14380",-20.29,-71.01,0
"14381",-20.28,-71.01,0
"14382",-20.27,-71.01,0
"14383",-20.26,-71.01,0
"14384",-20.25,-71.01,0
"14385",-20.24,-71.01,0
"14386",-20.23,-71.01,0
"14387",-20.22,-71.01,0
"14388",-20.21,-71.01,0
"14389",-20.2,-71.01,0
"14390",-20.19,-71.01,0
"14391",-20.18,-71.01,0.219166666666667
"14392",-20.17,-71.01,0
"14393",-20.16,-71.01,0
"14394",-20.13,-71.01,0
"14395",-20.12,-71.01,0
"14396",-20.11,-71.01,0
"14397",-20.1,-71.01,0
"14398",-20.09,-71.01,0
"14399",-20.08,-71.01,0
"14400",-20.07,-71.01,0
"14401",-20.06,-71.01,0
"14402",-20.02,-71.01,0
"14403",-20.01,-71.01,0
"14404",-20,-71.01,0
"14405",-19.99,-71.01,0
"14406",-19.98,-71.01,0
"14407",-19.97,-71.01,0
"14408",-19.96,-71.01,0
"14409",-19.95,-71.01,0
"14410",-19.94,-71.01,0
"14411",-19.93,-71.01,0
"14412",-19.92,-71.01,0
"14413",-19.91,-71.01,0
"14414",-19.9,-71.01,0
"14415",-19.89,-71.01,0
"14416",-19.88,-71.01,0
"14417",-19.87,-71.01,0
"14418",-19.86,-71.01,0
"14419",-19.85,-71.01,0
"14420",-19.84,-71.01,0
"14421",-19.83,-71.01,0
"14422",-19.81,-71.01,0
"14423",-19.8,-71.01,0
"14424",-19.79,-71.01,0
"14425",-19.78,-71.01,0
"14426",-19.77,-71.01,0
"14427",-19.76,-71.01,0
"14428",-19.75,-71.01,0
"14429",-19.74,-71.01,0
"14430",-19.73,-71.01,0
"14431",-19.72,-71.01,0
"14432",-19.71,-71.01,0
"14433",-19.7,-71.01,0
"14434",-19.69,-71.01,0
"14435",-19.68,-71.01,0
"14436",-19.67,-71.01,0
"14437",-19.66,-71.01,0
"14438",-19.65,-71.01,0
"14439",-19.64,-71.01,0
"14440",-19.63,-71.01,0
"14441",-19.62,-71.01,0
"14442",-19.61,-71.01,0
"14443",-19.6,-71.01,0
"14444",-19.59,-71.01,0
"14445",-19.58,-71.01,0
"14446",-19.57,-71.01,0
"14447",-19.56,-71.01,0
"14448",-19.55,-71.01,0
"14449",-19.54,-71.01,0
"14450",-19.53,-71.01,1.45527777777778
"14451",-19.52,-71.01,0
"14452",-19.51,-71.01,0
"14453",-19.5,-71.01,0.386111111111111
"14454",-19.49,-71.01,0.388333333333333
"14455",-19.48,-71.01,0.272499999999999
"14456",-19.47,-71.01,0.134166666666667
"14457",-19.46,-71.01,0.150277777777778
"14458",-19.45,-71.01,0.261944444444444
"14459",-19.44,-71.01,0
"14460",-19.43,-71.01,0
"14461",-19.42,-71.01,1.2
"14462",-19.41,-71.01,0.799999999999999
"14463",-19.4,-71.01,0.266666666666666
"14464",-19.39,-71.01,0.399999999999999
"14465",-19.38,-71.01,0
"14466",-19.37,-71.01,0.133333333333333
"14467",-19.36,-71.01,0.133333333333333
"14468",-19.35,-71.01,0
"14469",-19.34,-71.01,0
"14470",-19.33,-71.01,0
"14471",-19.32,-71.01,0
"14472",-19.31,-71.01,0
"14473",-19.3,-71.01,0.135
"14474",-19.29,-71.01,0.394166666666667
"14475",-19.28,-71.01,0.813055555555556
"14476",-19.27,-71.01,2.01194444444444
"14477",-19.26,-71.01,2.50388888888889
"14478",-19.25,-71.01,2.12333333333333
"14479",-19.24,-71.01,1.77944444444444
"14480",-19.23,-71.01,0.896111111111112
"14481",-19.22,-71.01,0.668888888888889
"14482",-19.21,-71.01,0
"14483",-19.2,-71.01,0.266666666666666
"14484",-19.19,-71.01,0.133333333333333
"14485",-19.18,-71.01,0
"14486",-19.17,-71.01,1.2
"14487",-19.16,-71.01,0
"14488",-19.15,-71.01,0
"14489",-19.14,-71.01,0
"14490",-19.13,-71.01,0
"14491",-21.43,-71,0
"14492",-21.42,-71,0
"14493",-21.41,-71,0
"14494",-21.4,-71,0.128611111111111
"14495",-21.39,-71,1.44555555555556
"14496",-21.38,-71,0
"14497",-21.37,-71,0
"14498",-21.36,-71,1.75
"14499",-21.35,-71,0.25
"14500",-21.34,-71,0
"14501",-21.33,-71,0
"14502",-21.32,-71,0
"14503",-21.31,-71,0
"14504",-21.3,-71,0
"14505",-21.29,-71,0
"14506",-21.28,-71,0
"14507",-21.27,-71,0
"14508",-21.26,-71,0
"14509",-21.25,-71,0
"14510",-21.24,-71,0
"14511",-21.23,-71,0
"14512",-21.22,-71,0
"14513",-21.21,-71,0
"14514",-21.2,-71,0
"14515",-21.19,-71,0
"14516",-21.18,-71,1.73944444444445
"14517",-21.17,-71,0
"14518",-21.16,-71,1.73694444444444
"14519",-21.15,-71,1.88194444444445
"14520",-21.14,-71,2.11472222222222
"14521",-21.13,-71,2.10888888888889
"14522",-21.12,-71,0
"14523",-21.11,-71,0
"14524",-21.1,-71,0
"14525",-21.09,-71,0
"14526",-21.08,-71,0
"14527",-21.07,-71,0
"14528",-21.06,-71,0
"14529",-21.05,-71,0
"14530",-21.04,-71,0.145555555555556
"14531",-21.03,-71,0
"14532",-21.02,-71,0.733333333333332
"14533",-21.01,-71,0.666666666666667
"14534",-21,-71,0.266666666666666
"14535",-20.99,-71,0
"14536",-20.98,-71,0
"14537",-20.97,-71,0.822777777777778
"14538",-20.96,-71,0
"14539",-20.95,-71,0
"14540",-20.94,-71,1.69333333333333
"14541",-20.93,-71,2.01611111111111
"14542",-20.92,-71,1.99388888888889
"14543",-20.91,-71,0.133611111111111
"14544",-20.9,-71,0
"14545",-20.89,-71,0
"14546",-20.88,-71,0
"14547",-20.87,-71,0
"14548",-20.86,-71,0
"14549",-20.85,-71,0
"14550",-20.84,-71,0
"14551",-20.83,-71,0
"14552",-20.82,-71,0
"14553",-20.81,-71,0
"14554",-20.8,-71,0
"14555",-20.79,-71,0
"14556",-20.78,-71,0
"14557",-20.77,-71,0
"14558",-20.76,-71,0
"14559",-20.75,-71,0
"14560",-20.74,-71,0
"14561",-20.73,-71,0
"14562",-20.72,-71,0
"14563",-20.71,-71,0
"14564",-20.7,-71,0
"14565",-20.69,-71,0
"14566",-20.68,-71,0.123888888888889
"14567",-20.67,-71,0
"14568",-20.65,-71,0
"14569",-20.64,-71,0.00194444444444444
"14570",-20.63,-71,0.263888888888889
"14571",-20.62,-71,0
"14572",-20.61,-71,1.18861111111111
"14573",-20.6,-71,0
"14574",-20.59,-71,0
"14575",-20.58,-71,0
"14576",-20.57,-71,0
"14577",-20.56,-71,0.957499999999998
"14578",-20.55,-71,3.46666666666666
"14579",-20.54,-71,0
"14580",-20.53,-71,0.129166666666667
"14581",-20.52,-71,0.565277777777778
"14582",-20.51,-71,0.133333333333333
"14583",-20.5,-71,0.133888888888889
"14584",-20.49,-71,0
"14585",-20.48,-71,0
"14586",-20.47,-71,2.53416666666667
"14587",-20.46,-71,0.265
"14588",-20.45,-71,0
"14589",-20.44,-71,0
"14590",-20.43,-71,0
"14591",-20.42,-71,0
"14592",-20.4,-71,0.933333333333331
"14593",-20.39,-71,0
"14594",-20.38,-71,0
"14595",-20.37,-71,0
"14596",-20.36,-71,0
"14597",-20.35,-71,0
"14598",-20.34,-71,0
"14599",-20.32,-71,0
"14600",-20.31,-71,0
"14601",-20.3,-71,0
"14602",-20.29,-71,0
"14603",-20.28,-71,0
"14604",-20.27,-71,0
"14605",-20.24,-71,0
"14606",-20.23,-71,0
"14607",-20.22,-71,0
"14608",-20.21,-71,0
"14609",-20.2,-71,0
"14610",-20.18,-71,0
"14611",-20.17,-71,0
"14612",-20.16,-71,0
"14613",-20.15,-71,0
"14614",-20.14,-71,0
"14615",-20.12,-71,0
"14616",-20.1,-71,0
"14617",-20.08,-71,0
"14618",-20.07,-71,0
"14619",-20.06,-71,0
"14620",-20.04,-71,0
"14621",-20.03,-71,0
"14622",-20.02,-71,0
"14623",-20.01,-71,0
"14624",-19.99,-71,0
"14625",-19.98,-71,0
"14626",-19.96,-71,0
"14627",-19.95,-71,0
"14628",-19.93,-71,0
"14629",-19.92,-71,0
"14630",-19.91,-71,0
"14631",-19.9,-71,0
"14632",-19.89,-71,0
"14633",-19.87,-71,0
"14634",-19.86,-71,0
"14635",-19.85,-71,0
"14636",-19.84,-71,0
"14637",-19.83,-71,0
"14638",-19.82,-71,0
"14639",-19.81,-71,0
"14640",-19.8,-71,0
"14641",-19.79,-71,0
"14642",-19.78,-71,0
"14643",-19.77,-71,0
"14644",-19.76,-71,0
"14645",-19.75,-71,0
"14646",-19.74,-71,0
"14647",-19.73,-71,0
"14648",-19.72,-71,0
"14649",-19.71,-71,0
"14650",-19.7,-71,0
"14651",-19.69,-71,0
"14652",-19.68,-71,0
"14653",-19.67,-71,0
"14654",-19.66,-71,0
"14655",-19.65,-71,0
"14656",-19.64,-71,0
"14657",-19.62,-71,0
"14658",-19.61,-71,0
"14659",-19.6,-71,0
"14660",-19.59,-71,0
"14661",-19.58,-71,0
"14662",-19.57,-71,0
"14663",-19.56,-71,0
"14664",-19.55,-71,0
"14665",-19.54,-71,0
"14666",-19.53,-71,0
"14667",-19.52,-71,0.157222222222222
"14668",-19.51,-71,0
"14669",-19.5,-71,0
"14670",-19.49,-71,0
"14671",-19.48,-71,0
"14672",-19.47,-71,0
"14673",-19.46,-71,0.117777777777778
"14674",-19.45,-71,0.0219444444444444
"14675",-19.44,-71,0.133333333333333
"14676",-19.43,-71,0.399999999999999
"14677",-19.42,-71,1.48333333333333
"14678",-19.41,-71,0.399999999999999
"14679",-19.4,-71,0.666666666666665
"14680",-19.39,-71,0.799999999999998
"14681",-19.38,-71,0.266666666666666
"14682",-19.37,-71,0.133333333333333
"14683",-19.36,-71,1.33333333333333
"14684",-19.35,-71,0
"14685",-19.34,-71,0
"14686",-19.33,-71,0
"14687",-19.32,-71,0
"14688",-19.31,-71,0
"14689",-19.3,-71,0
"14690",-19.29,-71,0
"14691",-19.28,-71,0
"14692",-19.27,-71,0.75
"14693",-19.26,-71,0
"14694",-19.25,-71,0
"14695",-19.24,-71,0
"14696",-19.23,-71,0
"14697",-19.22,-71,0
"14698",-19.21,-71,0
"14699",-19.2,-71,0
"14700",-19.19,-71,0
"14701",-19.18,-71,0.133333333333333
"14702",-19.17,-71,0
"14703",-19.16,-71,0
"14704",-19.15,-71,0
"14705",-19.14,-71,0
"14706",-19.13,-71,0
"14707",-19.12,-71,0
"14708",-21.43,-70.99,0
"14709",-21.42,-70.99,0
"14710",-21.41,-70.99,0
"14711",-21.4,-70.99,0
"14712",-21.39,-70.99,0.273888888888888
"14713",-21.38,-70.99,0
"14714",-21.37,-70.99,0
"14715",-21.36,-70.99,0.15
"14716",-21.35,-70.99,0
"14717",-21.34,-70.99,0
"14718",-21.33,-70.99,0
"14719",-21.32,-70.99,0
"14720",-21.31,-70.99,0
"14721",-21.3,-70.99,0
"14722",-21.29,-70.99,0
"14723",-21.28,-70.99,0
"14724",-21.27,-70.99,0
"14725",-21.26,-70.99,0.114444444444444
"14726",-21.25,-70.99,0
"14727",-21.24,-70.99,0
"14728",-21.23,-70.99,0
"14729",-21.22,-70.99,0
"14730",-21.21,-70.99,0
"14731",-21.2,-70.99,0
"14732",-21.19,-70.99,0
"14733",-21.18,-70.99,0
"14734",-21.17,-70.99,0
"14735",-21.16,-70.99,0.0744444444444444
"14736",-21.15,-70.99,0.0588888888888889
"14737",-21.14,-70.99,1.04777777777778
"14738",-21.13,-70.99,0
"14739",-21.12,-70.99,0
"14740",-21.11,-70.99,0
"14741",-21.1,-70.99,0
"14742",-21.09,-70.99,0
"14743",-21.08,-70.99,0
"14744",-21.07,-70.99,0
"14745",-21.06,-70.99,0
"14746",-21.05,-70.99,0
"14747",-21.04,-70.99,0
"14748",-21.03,-70.99,0
"14749",-21.02,-70.99,0
"14750",-21.01,-70.99,0
"14751",-21,-70.99,0.266666666666667
"14752",-20.99,-70.99,0.133333333333333
"14753",-20.98,-70.99,0
"14754",-20.97,-70.99,0.114722222222222
"14755",-20.96,-70.99,0.669722222222222
"14756",-20.95,-70.99,0
"14757",-20.94,-70.99,1.58055555555556
"14758",-20.93,-70.99,0.2725
"14759",-20.92,-70.99,0.141388888888889
"14760",-20.91,-70.99,1.58861111111111
"14761",-20.9,-70.99,0
"14762",-20.89,-70.99,0
"14763",-20.88,-70.99,0
"14764",-20.87,-70.99,0
"14765",-20.86,-70.99,0
"14766",-20.85,-70.99,0
"14767",-20.84,-70.99,0
"14768",-20.83,-70.99,0
"14769",-20.82,-70.99,0
"14770",-20.81,-70.99,0
"14771",-20.8,-70.99,0
"14772",-20.79,-70.99,0
"14773",-20.78,-70.99,0
"14774",-20.77,-70.99,0
"14775",-20.76,-70.99,0
"14776",-20.75,-70.99,0
"14777",-20.74,-70.99,0
"14778",-20.73,-70.99,0
"14779",-20.71,-70.99,0.0144444444444444
"14780",-20.7,-70.99,0.105555555555556
"14781",-20.69,-70.99,0.148055555555556
"14782",-20.68,-70.99,0
"14783",-20.66,-70.99,0
"14784",-20.65,-70.99,0
"14785",-20.64,-70.99,0
"14786",-20.63,-70.99,0.122777777777778
"14787",-20.62,-70.99,0
"14788",-20.61,-70.99,0.657222222222223
"14789",-20.6,-70.99,0
"14790",-20.59,-70.99,0
"14791",-20.58,-70.99,0
"14792",-20.57,-70.99,0
"14793",-20.56,-70.99,0
"14794",-20.55,-70.99,0.266111111111111
"14795",-20.54,-70.99,0
"14796",-20.53,-70.99,0
"14797",-20.52,-70.99,0.628888888888889
"14798",-20.51,-70.99,0
"14799",-20.5,-70.99,0
"14800",-20.49,-70.99,0.866666666666666
"14801",-20.48,-70.99,0.133333333333334
"14802",-20.47,-70.99,0
"14803",-20.46,-70.99,0
"14804",-20.45,-70.99,0
"14805",-20.44,-70.99,0
"14806",-20.43,-70.99,0
"14807",-20.42,-70.99,0
"14808",-20.4,-70.99,0
"14809",-20.39,-70.99,0.133333333333333
"14810",-20.38,-70.99,0
"14811",-20.37,-70.99,0
"14812",-20.35,-70.99,0
"14813",-20.34,-70.99,0
"14814",-20.33,-70.99,0
"14815",-20.32,-70.99,0
"14816",-20.31,-70.99,0
"14817",-20.3,-70.99,0
"14818",-20.29,-70.99,0
"14819",-20.28,-70.99,0
"14820",-20.27,-70.99,0
"14821",-20.26,-70.99,0
"14822",-20.25,-70.99,0
"14823",-20.24,-70.99,0
"14824",-20.23,-70.99,0
"14825",-20.22,-70.99,0
"14826",-20.21,-70.99,0
"14827",-20.2,-70.99,0
"14828",-20.19,-70.99,0
"14829",-20.18,-70.99,0
"14830",-20.17,-70.99,0
"14831",-20.16,-70.99,0
"14832",-20.15,-70.99,0
"14833",-20.14,-70.99,0
"14834",-20.12,-70.99,0
"14835",-20.1,-70.99,0
"14836",-20.09,-70.99,0
"14837",-20.08,-70.99,0
"14838",-20.07,-70.99,0
"14839",-20.06,-70.99,0
"14840",-20.05,-70.99,0
"14841",-20.04,-70.99,0
"14842",-20.03,-70.99,0
"14843",-20.02,-70.99,0
"14844",-20,-70.99,0
"14845",-19.99,-70.99,0
"14846",-19.98,-70.99,0
"14847",-19.97,-70.99,0
"14848",-19.96,-70.99,0
"14849",-19.95,-70.99,0
"14850",-19.94,-70.99,0
"14851",-19.93,-70.99,0
"14852",-19.92,-70.99,0
"14853",-19.91,-70.99,0
"14854",-19.9,-70.99,0
"14855",-19.89,-70.99,0
"14856",-19.88,-70.99,0
"14857",-19.87,-70.99,0
"14858",-19.86,-70.99,0
"14859",-19.85,-70.99,0
"14860",-19.83,-70.99,0
"14861",-19.82,-70.99,0
"14862",-19.81,-70.99,0
"14863",-19.79,-70.99,0
"14864",-19.78,-70.99,0
"14865",-19.77,-70.99,0
"14866",-19.76,-70.99,0
"14867",-19.75,-70.99,0
"14868",-19.74,-70.99,0
"14869",-19.73,-70.99,0
"14870",-19.72,-70.99,0
"14871",-19.71,-70.99,0
"14872",-19.7,-70.99,0
"14873",-19.69,-70.99,0
"14874",-19.68,-70.99,0
"14875",-19.67,-70.99,0
"14876",-19.66,-70.99,0
"14877",-19.65,-70.99,0
"14878",-19.64,-70.99,0
"14879",-19.63,-70.99,0
"14880",-19.62,-70.99,0
"14881",-19.61,-70.99,0
"14882",-19.6,-70.99,0
"14883",-19.59,-70.99,0
"14884",-19.58,-70.99,0
"14885",-19.57,-70.99,0
"14886",-19.56,-70.99,0
"14887",-19.55,-70.99,0
"14888",-19.54,-70.99,0.413888888888889
"14889",-19.53,-70.99,0
"14890",-19.52,-70.99,0
"14891",-19.51,-70.99,0
"14892",-19.5,-70.99,0
"14893",-19.49,-70.99,0
"14894",-19.48,-70.99,0
"14895",-19.47,-70.99,0
"14896",-19.46,-70.99,0
"14897",-19.45,-70.99,0
"14898",-19.44,-70.99,0.799999999999998
"14899",-19.43,-70.99,0.533333333333332
"14900",-19.42,-70.99,0.596388888888889
"14901",-19.41,-70.99,0.266666666666667
"14902",-19.4,-70.99,0
"14903",-19.39,-70.99,0
"14904",-19.38,-70.99,0
"14905",-19.37,-70.99,0
"14906",-19.36,-70.99,0.799999999999998
"14907",-19.35,-70.99,0
"14908",-19.34,-70.99,0
"14909",-19.33,-70.99,0
"14910",-19.32,-70.99,0
"14911",-19.31,-70.99,0
"14912",-19.3,-70.99,0.133333333333333
"14913",-19.29,-70.99,0.133333333333333
"14914",-19.28,-70.99,0
"14915",-19.27,-70.99,0
"14916",-19.26,-70.99,0
"14917",-19.25,-70.99,0
"14918",-19.24,-70.99,0
"14919",-19.23,-70.99,0
"14920",-19.22,-70.99,0
"14921",-19.21,-70.99,0
"14922",-19.2,-70.99,0
"14923",-19.19,-70.99,0
"14924",-19.18,-70.99,0
"14925",-19.17,-70.99,0.133333333333333
"14926",-19.16,-70.99,0
"14927",-19.15,-70.99,0
"14928",-19.14,-70.99,0
"14929",-19.13,-70.99,0
"14930",-19.12,-70.99,0
"14931",-21.43,-70.98,0
"14932",-21.42,-70.98,0.325833333333333
"14933",-21.41,-70.98,0.625833333333333
"14934",-21.4,-70.98,0
"14935",-21.39,-70.98,0
"14936",-21.38,-70.98,0.383333333333333
"14937",-21.37,-70.98,0
"14938",-21.36,-70.98,0
"14939",-21.35,-70.98,0
"14940",-21.34,-70.98,0
"14941",-21.33,-70.98,0
"14942",-21.32,-70.98,0
"14943",-21.31,-70.98,0
"14944",-21.3,-70.98,0
"14945",-21.29,-70.98,0.535000000000001
"14946",-21.28,-70.98,0.375
"14947",-21.26,-70.98,0.408055555555556
"14948",-21.25,-70.98,0
"14949",-21.24,-70.98,0
"14950",-21.23,-70.98,0
"14951",-21.22,-70.98,0
"14952",-21.2,-70.98,0
"14953",-21.19,-70.98,0
"14954",-21.18,-70.98,0
"14955",-21.17,-70.98,0
"14956",-21.16,-70.98,0
"14957",-21.15,-70.98,0
"14958",-21.14,-70.98,0
"14959",-21.13,-70.98,0
"14960",-21.12,-70.98,0
"14961",-21.11,-70.98,0
"14962",-21.1,-70.98,0
"14963",-21.09,-70.98,0
"14964",-21.08,-70.98,0
"14965",-21.07,-70.98,0
"14966",-21.06,-70.98,0
"14967",-21.05,-70.98,0
"14968",-21.04,-70.98,0
"14969",-21.03,-70.98,0
"14970",-21.02,-70.98,1.35666666666667
"14971",-21.01,-70.98,0.135277777777778
"14972",-21,-70.98,0.133333333333333
"14973",-20.99,-70.98,0.264722222222222
"14974",-20.98,-70.98,0.220833333333333
"14975",-20.97,-70.98,0.860555555555556
"14976",-20.96,-70.98,0
"14977",-20.95,-70.98,1.31694444444444
"14978",-20.94,-70.98,1.69833333333333
"14979",-20.93,-70.98,0
"14980",-20.92,-70.98,0
"14981",-20.91,-70.98,0.124166666666667
"14982",-20.9,-70.98,0
"14983",-20.89,-70.98,0
"14984",-20.88,-70.98,0
"14985",-20.87,-70.98,0
"14986",-20.86,-70.98,0
"14987",-20.85,-70.98,0
"14988",-20.84,-70.98,0
"14989",-20.83,-70.98,0
"14990",-20.82,-70.98,0
"14991",-20.81,-70.98,0
"14992",-20.8,-70.98,0
"14993",-20.79,-70.98,0
"14994",-20.78,-70.98,0
"14995",-20.77,-70.98,0
"14996",-20.76,-70.98,0
"14997",-20.75,-70.98,0
"14998",-20.74,-70.98,0
"14999",-20.73,-70.98,0.544999999999999
"15000",-20.72,-70.98,0.173888888888889
"15001",-20.71,-70.98,0.0913888888888889
"15002",-20.7,-70.98,0
"15003",-20.69,-70.98,0
"15004",-20.68,-70.98,0.0211111111111111
"15005",-20.67,-70.98,0
"15006",-20.66,-70.98,0
"15007",-20.65,-70.98,0
"15008",-20.64,-70.98,0
"15009",-20.63,-70.98,0.670277777777777
"15010",-20.62,-70.98,0.385833333333334
"15011",-20.61,-70.98,0
"15012",-20.6,-70.98,0
"15013",-20.59,-70.98,0.981111111111111
"15014",-20.58,-70.98,3.63583333333333
"15015",-20.57,-70.98,0.799999999999999
"15016",-20.56,-70.98,0
"15017",-20.55,-70.98,0.41
"15018",-20.54,-70.98,0.118333333333333
"15019",-20.53,-70.98,0.12
"15020",-20.52,-70.98,0
"15021",-20.51,-70.98,0
"15022",-20.5,-70.98,0.00861111111111111
"15023",-20.49,-70.98,1.04833333333333
"15024",-20.48,-70.98,0.133333333333333
"15025",-20.47,-70.98,0.250277777777778
"15026",-20.46,-70.98,0
"15027",-20.45,-70.98,0
"15028",-20.44,-70.98,0
"15029",-20.43,-70.98,0
"15030",-20.42,-70.98,0
"15031",-20.41,-70.98,0
"15032",-20.4,-70.98,0
"15033",-20.39,-70.98,0.133333333333333
"15034",-20.38,-70.98,0.396388888888889
"15035",-20.37,-70.98,0
"15036",-20.36,-70.98,0
"15037",-20.35,-70.98,0
"15038",-20.34,-70.98,0
"15039",-20.33,-70.98,0
"15040",-20.32,-70.98,0
"15041",-20.31,-70.98,0
"15042",-20.3,-70.98,0
"15043",-20.29,-70.98,0
"15044",-20.28,-70.98,0
"15045",-20.26,-70.98,0
"15046",-20.25,-70.98,0
"15047",-20.24,-70.98,0
"15048",-20.23,-70.98,0
"15049",-20.22,-70.98,0
"15050",-20.21,-70.98,0
"15051",-20.2,-70.98,0
"15052",-20.19,-70.98,0
"15053",-20.18,-70.98,0
"15054",-20.17,-70.98,0
"15055",-20.16,-70.98,0
"15056",-20.14,-70.98,0
"15057",-20.12,-70.98,0
"15058",-20.11,-70.98,0
"15059",-20.09,-70.98,0
"15060",-20.08,-70.98,0
"15061",-20.07,-70.98,0
"15062",-20.06,-70.98,0
"15063",-20.05,-70.98,0
"15064",-20.04,-70.98,0
"15065",-20.03,-70.98,0
"15066",-20.02,-70.98,0
"15067",-20,-70.98,0
"15068",-19.99,-70.98,0
"15069",-19.98,-70.98,0
"15070",-19.96,-70.98,0.133333333333333
"15071",-19.95,-70.98,0
"15072",-19.94,-70.98,0
"15073",-19.93,-70.98,0
"15074",-19.92,-70.98,0
"15075",-19.91,-70.98,0
"15076",-19.9,-70.98,0
"15077",-19.89,-70.98,0
"15078",-19.88,-70.98,0
"15079",-19.87,-70.98,0
"15080",-19.86,-70.98,0
"15081",-19.85,-70.98,0
"15082",-19.84,-70.98,0
"15083",-19.83,-70.98,0
"15084",-19.82,-70.98,0
"15085",-19.81,-70.98,0
"15086",-19.8,-70.98,0
"15087",-19.79,-70.98,0
"15088",-19.78,-70.98,0
"15089",-19.77,-70.98,0
"15090",-19.76,-70.98,0
"15091",-19.75,-70.98,0
"15092",-19.74,-70.98,0
"15093",-19.73,-70.98,0
"15094",-19.72,-70.98,0
"15095",-19.71,-70.98,0
"15096",-19.7,-70.98,0
"15097",-19.69,-70.98,0
"15098",-19.68,-70.98,0
"15099",-19.67,-70.98,0
"15100",-19.66,-70.98,0
"15101",-19.65,-70.98,0
"15102",-19.64,-70.98,0
"15103",-19.63,-70.98,0
"15104",-19.62,-70.98,0
"15105",-19.61,-70.98,0
"15106",-19.6,-70.98,0
"15107",-19.59,-70.98,0
"15108",-19.58,-70.98,0
"15109",-19.57,-70.98,0
"15110",-19.56,-70.98,0
"15111",-19.55,-70.98,0
"15112",-19.54,-70.98,0
"15113",-19.53,-70.98,0.123333333333333
"15114",-19.52,-70.98,0
"15115",-19.51,-70.98,0.229444444444445
"15116",-19.5,-70.98,1.06694444444444
"15117",-19.49,-70.98,0.26
"15118",-19.48,-70.98,0
"15119",-19.47,-70.98,0
"15120",-19.46,-70.98,0
"15121",-19.45,-70.98,0
"15122",-19.44,-70.98,0
"15123",-19.43,-70.98,0
"15124",-19.42,-70.98,1.06666666666666
"15125",-19.41,-70.98,0.533333333333332
"15126",-19.4,-70.98,0.266666666666666
"15127",-19.39,-70.98,0
"15128",-19.38,-70.98,0
"15129",-19.37,-70.98,0
"15130",-19.36,-70.98,0.266666666666666
"15131",-19.35,-70.98,0.933333333333331
"15132",-19.34,-70.98,0.266666666666666
"15133",-19.33,-70.98,0
"15134",-19.32,-70.98,0
"15135",-19.31,-70.98,0
"15136",-19.3,-70.98,0
"15137",-19.28,-70.98,0
"15138",-19.27,-70.98,0
"15139",-19.25,-70.98,0
"15140",-19.23,-70.98,0
"15141",-19.22,-70.98,0
"15142",-19.21,-70.98,0
"15143",-19.2,-70.98,0
"15144",-19.19,-70.98,0
"15145",-19.18,-70.98,0
"15146",-19.17,-70.98,0
"15147",-19.16,-70.98,0
"15148",-19.15,-70.98,0
"15149",-19.14,-70.98,0
"15150",-19.13,-70.98,0
"15151",-19.12,-70.98,0.125
"15152",-21.43,-70.97,0
"15153",-21.42,-70.97,0
"15154",-21.41,-70.97,0.395277777777777
"15155",-21.4,-70.97,0
"15156",-21.39,-70.97,0.266666666666666
"15157",-21.38,-70.97,0
"15158",-21.37,-70.97,0
"15159",-21.36,-70.97,0.342777777777778
