"","LatBin","LonBin","fishing_hours_sq_km","Log_fishing_hours_sq_km"
"22370",-19.6,-70.66,0,-Inf
"22371",-19.59,-70.66,0,-Inf
"22372",-19.58,-70.66,0,-Inf
"22373",-19.57,-70.66,0,-Inf
"22374",-19.56,-70.66,0,-Inf
"22375",-19.55,-70.66,0,-Inf
"22376",-19.54,-70.66,0,-Inf
"22377",-19.53,-70.66,0,-Inf
"22378",-19.51,-70.66,0,-Inf
"22379",-19.5,-70.66,0,-Inf
"22380",-19.49,-70.66,0,-Inf
"22381",-19.48,-70.66,0,-Inf
"22382",-19.47,-70.66,0,-Inf
"22383",-19.46,-70.66,0,-Inf
"22384",-19.45,-70.66,0,-Inf
"22385",-19.44,-70.66,0,-Inf
"22386",-19.43,-70.66,0,-Inf
"22387",-19.42,-70.66,0,-Inf
"22388",-19.41,-70.66,0,-Inf
"22389",-19.4,-70.66,0,-Inf
"22390",-19.39,-70.66,0,-Inf
"22391",-19.38,-70.66,0,-Inf
"22392",-19.37,-70.66,0.344127830937251,-0.463280202898665
"22393",-19.36,-70.66,0,-Inf
"22394",-19.35,-70.66,0,-Inf
"22395",-19.34,-70.66,0,-Inf
"22396",-19.33,-70.66,0,-Inf
"22397",-19.32,-70.66,0,-Inf
"22398",-19.31,-70.66,0,-Inf
"22399",-19.3,-70.66,0,-Inf
"22400",-19.29,-70.66,0.358290961870874,-0.445764147064461
"22401",-19.28,-70.66,0,-Inf
"22402",-19.27,-70.66,0,-Inf
"22403",-19.26,-70.66,0,-Inf
"22404",-19.25,-70.66,0,-Inf
"22405",-19.24,-70.66,0,-Inf
"22406",-19.23,-70.66,0,-Inf
"22407",-19.22,-70.66,0,-Inf
"22408",-19.21,-70.66,0,-Inf
"22409",-19.2,-70.66,0,-Inf
"22410",-19.19,-70.66,0,-Inf
"22411",-19.18,-70.66,0,-Inf
"22412",-19.17,-70.66,0,-Inf
"22413",-19.16,-70.66,0,-Inf
"22414",-19.15,-70.66,0,-Inf
"22415",-19.14,-70.66,0,-Inf
"22416",-19.13,-70.66,0,-Inf
"22417",-19.12,-70.66,0,-Inf
"22418",-21.43,-70.65,0,-Inf
"22419",-21.42,-70.65,0,-Inf
"22420",-21.41,-70.65,0,-Inf
"22421",-21.4,-70.65,0,-Inf
"22422",-21.39,-70.65,0,-Inf
"22423",-21.38,-70.65,0,-Inf
"22424",-21.37,-70.65,0,-Inf
"22425",-21.36,-70.65,0,-Inf
"22426",-21.35,-70.65,0,-Inf
"22427",-21.34,-70.65,0,-Inf
"22428",-21.33,-70.65,0,-Inf
"22429",-21.32,-70.65,0,-Inf
"22430",-21.31,-70.65,0,-Inf
"22431",-21.3,-70.65,0,-Inf
"22432",-21.29,-70.65,0,-Inf
"22433",-21.28,-70.65,0,-Inf
"22434",-21.27,-70.65,0,-Inf
"22435",-21.26,-70.65,0,-Inf
"22436",-21.25,-70.65,0,-Inf
"22437",-21.24,-70.65,0,-Inf
"22438",-21.23,-70.65,0,-Inf
"22439",-21.22,-70.65,0,-Inf
"22440",-21.21,-70.65,0,-Inf
"22441",-21.2,-70.65,0,-Inf
"22442",-21.19,-70.65,0,-Inf
"22443",-21.18,-70.65,0,-Inf
"22444",-21.17,-70.65,0,-Inf
"22445",-21.16,-70.65,0,-Inf
"22446",-21.15,-70.65,0,-Inf
"22447",-21.14,-70.65,0,-Inf
"22448",-21.13,-70.65,0,-Inf
"22449",-21.12,-70.65,0,-Inf
"22450",-21.11,-70.65,0,-Inf
"22451",-21.1,-70.65,0,-Inf
"22452",-21.09,-70.65,0,-Inf
"22453",-21.08,-70.65,0,-Inf
"22454",-21.07,-70.65,0.2295236575685,-0.63917254401807
"22455",-21.06,-70.65,0,-Inf
"22456",-21.05,-70.65,0.337716785688457,-0.471447352895233
"22457",-21.04,-70.65,0,-Inf
"22458",-21.03,-70.65,0,-Inf
"22459",-21.02,-70.65,0.405758203323134,-0.391732691164191
"22460",-21.01,-70.65,1.27515456644362,0.105562830483702
"22461",-21,-70.65,0,-Inf
"22462",-20.99,-70.65,0.927260883672373,-0.0327980604624263
"22463",-20.98,-70.65,0.231799702685122,-0.634887125414242
"22464",-20.97,-70.65,1.39070516153845,0.143235066520221
"22465",-20.96,-70.65,1.51470498315563,0.180328054182188
"22466",-20.95,-70.65,0,-Inf
"22467",-20.94,-70.65,0.405541011927374,-0.391965219496959
"22468",-20.93,-70.65,1.21654180477496,0.0851270374519045
"22469",-20.92,-70.65,0.712257002884981,-0.147363272099923
"22470",-20.91,-70.65,1.03030238643498,0.0129647057603045
"22471",-20.9,-70.65,0.718677903273287,-0.143465707910758
"22472",-20.89,-70.65,0,-Inf
"22473",-20.88,-70.65,1.50569264602265,0.177736329262327
"22474",-20.87,-70.65,2.09238742815718,0.32064210196027
"22475",-20.86,-70.65,0,-Inf
"22476",-20.85,-70.65,0,-Inf
"22477",-20.84,-70.65,0,-Inf
"22478",-20.83,-70.65,0,-Inf
"22479",-20.82,-70.65,0,-Inf
"22480",-20.81,-70.65,0.223337009546439,-0.651039303305734
"22481",-20.8,-70.65,0,-Inf
"22482",-20.79,-70.65,1.86483380689103,0.27064013374994
"22483",-20.78,-70.65,1.14178237924272,0.0575833363964431
"22484",-20.77,-70.65,0.359269927296332,-0.444579133911005
"22485",-20.76,-70.65,0.867977281751306,-0.0614916418041139
"22486",-20.75,-70.65,0.983642523721734,-0.00716270459933977
"22487",-20.74,-70.65,0.819165770853327,-0.0866282031457064
"22488",-20.73,-70.65,0.404975741421184,-0.392570990816081
"22489",-20.72,-70.65,1.06250903945347,0.0263326335628779
"22490",-20.71,-70.65,0,-Inf
"22491",-20.7,-70.65,0,-Inf
"22492",-20.69,-70.65,0,-Inf
"22493",-20.68,-70.65,0.231338392249526,-0.635752286993782
"22494",-20.67,-70.65,0,-Inf
"22495",-20.66,-70.65,0.137098136966325,-0.862968446820568
"22496",-20.65,-70.65,0.630995426248503,-0.199973788715035
"22497",-20.64,-70.65,0.245491431333707,-0.609963661950106
"22498",-20.63,-70.65,0.132253128666698,-0.878594045216326
"22499",-20.62,-70.65,0.402514501675808,-0.395218468378525
"22500",-20.61,-70.65,0,-Inf
"22501",-20.6,-70.65,0.237719726810694,-0.623934777508041
"22502",-20.59,-70.65,0.988868474300613,-0.00486146844733179
"22503",-20.58,-70.65,0.0409392648459011,-1.3878599603114
"22504",-20.57,-70.65,0,-Inf
"22505",-20.56,-70.65,0.0804230786158102,-1.09461930601218
"22506",-20.55,-70.65,0.0269664530689027,-1.56917617308382
"22507",-20.54,-70.65,0.0158899061423021,-1.79887866805383
"22508",-20.53,-70.65,0.231110797761175,-0.636179763311257
"22509",-20.52,-70.65,1.07989093416482,0.0333798952256052
"22510",-20.51,-70.65,0.33627042246903,-0.473311330495044
"22511",-20.5,-70.65,0.115532761274119,-0.937294846740857
"22512",-20.49,-70.65,1.55959052958371,0.193010589325628
"22513",-20.48,-70.65,0.224056190215046,-0.649643052915416
"22514",-20.47,-70.65,0,-Inf
"22515",-20.46,-70.65,0,-Inf
"22516",-20.45,-70.65,0,-Inf
"22517",-20.44,-70.65,0,-Inf
"22518",-20.43,-70.65,0,-Inf
"22519",-20.42,-70.65,0,-Inf
"22520",-20.41,-70.65,0,-Inf
"22521",-20.4,-70.65,0.69851845032443,-0.155822118156436
"22522",-20.39,-70.65,1.50157290466041,0.176546422997256
"22523",-20.38,-70.65,0.33959369475465,-0.469040381910664
"22524",-20.37,-70.65,0.558898434906205,-0.252667106545395
"22525",-20.36,-70.65,0.385239796610934,-0.414268855099486
"22526",-20.35,-70.65,0.122874400448178,-0.910538588245734
"22527",-20.34,-70.65,0.729264067557041,-0.137115184553202
"22528",-20.33,-70.65,0,-Inf
"22529",-20.32,-70.65,0,-Inf
"22530",-20.31,-70.65,0,-Inf
"22531",-20.3,-70.65,0,-Inf
"22532",-20.29,-70.65,0.229308668777517,-0.639579526905136
"22533",-20.28,-70.65,0.697976328799672,-0.156159305809508
"22534",-20.27,-70.65,0,-Inf
"22535",-20.26,-70.65,0,-Inf
"22536",-20.25,-70.65,1.2111297163328,0.0831906601295058
"22537",-20.24,-70.65,0.576691312788981,-0.23905659070151
"22538",-20.23,-70.65,1.72996263471808,0.238036722949027
"22539",-20.22,-70.65,0.164816397094897,-0.78299958381858
"22540",-20.21,-70.65,0.0651055002646932,-1.18638231966991
"22541",-20.2,-70.65,0,-Inf
"22542",-20.19,-70.65,2.26158511357185,0.354412936834983
"22543",-20.18,-70.65,1.19617325886454,0.0777940892837607
"22544",-20.17,-70.65,0,-Inf
"22545",-20.16,-70.65,0.927515827016432,-0.0326786709018589
"22546",-20.15,-70.65,1.153917157116,0.0621746307444588
"22547",-20.14,-70.65,3.57631383145821,0.553435622341505
"22548",-20.13,-70.65,0,-Inf
"22549",-20.12,-70.65,0,-Inf
"22550",-20.11,-70.65,0.534915634550354,-0.271714708330977
"22551",-20.1,-70.65,0.338502181555821,-0.470438528058299
"22552",-20.09,-70.65,0,-Inf
"22553",-20.08,-70.65,0,-Inf
"22554",-20.07,-70.65,0,-Inf
"22555",-20.06,-70.65,0,-Inf
"22556",-20.05,-70.65,0,-Inf
"22557",-20.04,-70.65,0,-Inf
"22558",-20.03,-70.65,0,-Inf
"22559",-20.02,-70.65,0,-Inf
"22560",-20.01,-70.65,0,-Inf
"22561",-20,-70.65,0,-Inf
"22562",-19.99,-70.65,0,-Inf
"22563",-19.98,-70.65,0,-Inf
"22564",-19.97,-70.65,0,-Inf
"22565",-19.96,-70.65,0,-Inf
"22566",-19.95,-70.65,0,-Inf
"22567",-19.94,-70.65,0,-Inf
"22568",-19.93,-70.65,0,-Inf
"22569",-19.92,-70.65,0.205027261741513,-0.688188388521148
"22570",-19.91,-70.65,1.66169483580931,0.220551270174461
"22571",-19.9,-70.65,0.0661758718006464,-1.17930032859532
"22572",-19.89,-70.65,0,-Inf
"22573",-19.88,-70.65,0,-Inf
"22574",-19.87,-70.65,0,-Inf
"22575",-19.86,-70.65,0,-Inf
"22576",-19.85,-70.65,0,-Inf
"22577",-19.84,-70.65,1.61422409730745,0.207963826215125
"22578",-19.83,-70.65,0.115037681968547,-0.9391598779905
"22579",-19.82,-70.65,0.111196095695603,-0.953910461383666
"22580",-19.81,-70.65,1.38123704785359,0.140268218578807
"22581",-19.8,-70.65,0.439696509833434,-0.356846981653654
"22582",-19.79,-70.65,0,-Inf
"22583",-19.78,-70.65,0,-Inf
"22584",-19.77,-70.65,0,-Inf
"22585",-19.76,-70.65,0,-Inf
"22586",-19.75,-70.65,0.515732761297481,-0.287575279687339
"22587",-19.74,-70.65,0.534862569686697,-0.27175779348152
"22588",-19.73,-70.65,0.43782694205432,-0.358697517264419
"22589",-19.72,-70.65,0.00526892231015091,-2.27827820501831
"22590",-19.71,-70.65,3.80105021230492,0.579903606720419
"22591",-19.7,-70.65,1.1621310259543,0.0652550959036831
"22592",-19.69,-70.65,1.13667655904779,0.0556369039102312
"22593",-19.68,-70.65,0.229859145434292,-0.638538212241568
"22594",-19.67,-70.65,0,-Inf
"22595",-19.66,-70.65,1.28585357576849,0.10919151691146
"22596",-19.65,-70.65,0,-Inf
"22597",-19.64,-70.65,0,-Inf
"22598",-19.63,-70.65,0,-Inf
"22599",-19.62,-70.65,0,-Inf
"22600",-19.61,-70.65,0.90347909065688,-0.0440818939247601
"22601",-19.6,-70.65,0,-Inf
"22602",-19.59,-70.65,0,-Inf
"22603",-19.58,-70.65,0,-Inf
"22604",-19.57,-70.65,0,-Inf
"22605",-19.56,-70.65,0,-Inf
"22606",-19.55,-70.65,0,-Inf
"22607",-19.54,-70.65,0,-Inf
"22608",-19.53,-70.65,0,-Inf
"22609",-19.52,-70.65,0,-Inf
"22610",-19.51,-70.65,0,-Inf
"22611",-19.5,-70.65,0,-Inf
"22612",-19.49,-70.65,0,-Inf
"22613",-19.48,-70.65,0,-Inf
"22614",-19.47,-70.65,0,-Inf
"22615",-19.46,-70.65,0,-Inf
"22616",-19.45,-70.65,0,-Inf
"22617",-19.44,-70.65,0.11475865378657,-0.940214555027759
"22618",-19.43,-70.65,0,-Inf
"22619",-19.42,-70.65,0,-Inf
"22620",-19.41,-70.65,0.229474932244826,-0.639264749701266
"22621",-19.4,-70.65,0.803112886066686,-0.0952234057174146
"22622",-19.39,-70.65,1.14723362829784,0.0596518687718933
"22623",-19.38,-70.65,0,-Inf
"22624",-19.37,-70.65,0,-Inf
"22625",-19.36,-70.65,0,-Inf
"22626",-19.35,-70.65,0,-Inf
"22627",-19.34,-70.65,0,-Inf
"22628",-19.33,-70.65,0,-Inf
"22629",-19.32,-70.65,0,-Inf
"22630",-19.31,-70.65,0,-Inf
"22631",-19.3,-70.65,1.6052415920053,0.205540403830541
"22632",-19.29,-70.65,0.788240116115922,-0.103341466242255
"22633",-19.28,-70.65,0,-Inf
"22634",-19.27,-70.65,0,-Inf
"22635",-19.26,-70.65,0,-Inf
"22636",-19.25,-70.65,0,-Inf
"22637",-19.24,-70.65,0,-Inf
"22638",-19.23,-70.65,0.945542099470572,-0.0243191297901481
"22639",-19.22,-70.65,0,-Inf
"22640",-19.21,-70.65,0,-Inf
"22641",-19.2,-70.65,0,-Inf
"22642",-19.19,-70.65,0,-Inf
"22643",-19.18,-70.65,0,-Inf
"22644",-19.17,-70.65,0,-Inf
"22645",-19.15,-70.65,0.945082718090281,-0.024530178328835
"22646",-19.14,-70.65,0,-Inf
"22647",-19.13,-70.65,0,-Inf
"22648",-19.12,-70.65,0,-Inf
"22649",-21.43,-70.64,0,-Inf
"22650",-21.42,-70.64,0,-Inf
"22651",-21.41,-70.64,0,-Inf
"22652",-21.4,-70.64,0,-Inf
"22653",-21.39,-70.64,0,-Inf
"22654",-21.38,-70.64,0,-Inf
"22655",-21.37,-70.64,0,-Inf
"22656",-21.36,-70.64,0,-Inf
"22657",-21.35,-70.64,0,-Inf
"22658",-21.34,-70.64,0,-Inf
"22659",-21.33,-70.64,0,-Inf
"22660",-21.32,-70.64,0,-Inf
"22661",-21.31,-70.64,0,-Inf
"22662",-21.3,-70.64,0,-Inf
"22663",-21.29,-70.64,0.132838001962528,-0.876677665316761
"22664",-21.28,-70.64,0,-Inf
"22665",-21.27,-70.64,0,-Inf
"22666",-21.26,-70.64,0,-Inf
"22667",-21.25,-70.64,0,-Inf
"22668",-21.24,-70.64,0,-Inf
"22669",-21.23,-70.64,0,-Inf
"22670",-21.22,-70.64,0.812611340356778,-0.09011712119247
"22671",-21.21,-70.64,0,-Inf
"22672",-21.2,-70.64,0,-Inf
"22673",-21.19,-70.64,0,-Inf
"22674",-21.18,-70.64,0,-Inf
"22675",-21.17,-70.64,0,-Inf
"22676",-21.16,-70.64,0,-Inf
"22677",-21.15,-70.64,0,-Inf
"22678",-21.14,-70.64,0,-Inf
"22679",-21.13,-70.64,0,-Inf
"22680",-21.12,-70.64,0,-Inf
"22681",-21.11,-70.64,0,-Inf
"22682",-21.1,-70.64,0,-Inf
"22683",-21.09,-70.64,0,-Inf
"22684",-21.08,-70.64,2.43553061499178,0.386593593090063
"22685",-21.07,-70.64,5.30562054758342,0.724736186471136
"22686",-21.06,-70.64,1.62346873244674,0.210443928652436
"22687",-21.05,-70.64,0.246161233631284,-0.608780340298472
"22688",-21.04,-70.64,0.343008320757036,-0.464695344636427
"22689",-21.03,-70.64,0,-Inf
"22690",-21.02,-70.64,1.27524006758699,0.105591949643757
"22691",-21.01,-70.64,2.72419384649317,0.43523800759721
"22692",-21,-70.64,0.86936530609288,-0.0607976952621152
"22693",-20.99,-70.64,1.21727138400845,0.0853874126081934
"22694",-20.98,-70.64,3.07858980128677,0.488351826316163
"22695",-20.97,-70.64,1.39070516153844,0.143235066520218
"22696",-20.96,-70.64,0.449776121074109,-0.347003605283293
"22697",-20.95,-70.64,1.5182248879304,0.181336106443077
"22698",-20.94,-70.64,0,-Inf
"22699",-20.93,-70.64,0,-Inf
"22700",-20.92,-70.64,0.220121445825518,-0.657337643271466
"22701",-20.91,-70.64,0.984688155693305,-0.00670128595376228
"22702",-20.9,-70.64,0.868784570780331,-0.0610879005596295
"22703",-20.89,-70.64,0.46332089889379,-0.334118109748178
"22704",-20.88,-70.64,0,-Inf
"22705",-20.87,-70.64,0,-Inf
"22706",-20.86,-70.64,0,-Inf
"22707",-20.85,-70.64,0,-Inf
"22708",-20.84,-70.64,0,-Inf
"22709",-20.83,-70.64,0,-Inf
"22710",-20.82,-70.64,0,-Inf
"22711",-20.81,-70.64,0.800491938104355,-0.0966430375790637
"22712",-20.8,-70.64,2.9608279039884,0.471413165065669
"22713",-20.79,-70.64,1.79417606663252,0.25386505911777
"22714",-20.78,-70.64,0.578728133090287,-0.237525405231244
"22715",-20.77,-70.64,1.569937246058,0.195882293023617
"22716",-20.76,-70.64,0,-Inf
"22717",-20.75,-70.64,0,-Inf
"22718",-20.74,-70.64,0.680548843766611,-0.167140699531813
"22719",-20.73,-70.64,0,-Inf
"22720",-20.72,-70.64,0,-Inf
"22721",-20.71,-70.64,0,-Inf
"22722",-20.7,-70.64,0,-Inf
"22723",-20.69,-70.64,0,-Inf
"22724",-20.68,-70.64,0.115669196124763,-0.936782282657763
"22725",-20.67,-70.64,0.027228663154046,-1.56497368069725
"22726",-20.66,-70.64,0.0884270936144829,-1.05341464896355
"22727",-20.65,-70.64,0.346939065978558,-0.459746795045018
"22728",-20.64,-70.64,0.115638750775446,-0.936896608580945
"22729",-20.63,-70.64,0.115631150746839,-0.936925152290833
"22730",-20.62,-70.64,0.575227187314081,-0.240160595814585
"22731",-20.61,-70.64,1.52275859581738,0.182631059728553
"22732",-20.6,-70.64,0.359349374267026,-0.444483107041029
"22733",-20.59,-70.64,0.120417495652778,-0.919310409145886
"22734",-20.58,-70.64,1.09813557469006,0.0406559609747633
"22735",-20.57,-70.64,0.153150980240076,-0.814880219154545
"22736",-20.56,-70.64,1.51335044640828,0.179939509198233
"22737",-20.55,-70.64,0,-Inf
"22738",-20.54,-70.64,0,-Inf
"22739",-20.53,-70.64,0,-Inf
"22740",-20.52,-70.64,2.94189636790643,0.468627370077749
"22741",-20.51,-70.64,2.04434122979919,0.310553387475539
"22742",-20.5,-70.64,1.76307807569358,0.246271544909701
"22743",-20.49,-70.64,0.173287836620412,-0.761231920113697
"22744",-20.48,-70.64,1.67380322550552,0.223704400431306
"22745",-20.47,-70.64,0.457709025630654,-0.339410523572392
"22746",-20.46,-70.64,0.212957994045516,-0.671706052680192
"22747",-20.45,-70.64,1.8724646650584,0.272413630956311
"22748",-20.44,-70.64,0,-Inf
"22749",-20.43,-70.64,0,-Inf
"22750",-20.42,-70.64,0,-Inf
"22751",-20.41,-70.64,0,-Inf
"22752",-20.4,-70.64,0.360564448015263,-0.443017097336211
"22753",-20.39,-70.64,1.87895042947416,0.273915322681785
"22754",-20.38,-70.64,1.37521016048661,0.138369072395523
"22755",-20.37,-70.64,0.388391124084993,-0.410730703596565
"22756",-20.36,-70.64,1.36156537354003,0.134038498181382
"22757",-20.35,-70.64,0.25248164475653,-0.597770189310509
"22758",-20.34,-70.64,0,-Inf
"22759",-20.33,-70.64,0,-Inf
"22760",-20.32,-70.64,0,-Inf
"22761",-20.31,-70.64,0,-Inf
"22762",-20.3,-70.64,0,-Inf
"22763",-20.29,-70.64,0,-Inf
"22764",-20.28,-70.64,0,-Inf
"22765",-20.27,-70.64,0,-Inf
"22766",-20.26,-70.64,1.16026009631138,0.0645553562362882
"22767",-20.25,-70.64,0.681500768952344,-0.166533649804991
"22768",-20.24,-70.64,0,-Inf
"22769",-20.23,-70.64,0.115330842314539,-0.938054536106653
"22770",-20.22,-70.64,0,-Inf
"22771",-20.21,-70.64,1.17502214684359,0.0700460522769633
"22772",-20.2,-70.64,0.324065234812663,-0.489367556869227
"22773",-20.19,-70.64,0,-Inf
"22774",-20.18,-70.64,0.115293808083329,-0.938194016100371
"22775",-20.17,-70.64,0,-Inf
"22776",-20.16,-70.64,1.3163423738677,0.119368861726965
"22777",-20.15,-70.64,0.6239077573751,-0.204879614523097
"22778",-20.14,-70.64,2.72335830004482,0.435104783277377
"22779",-20.13,-70.64,0,-Inf
"22780",-20.12,-70.64,0,-Inf
"22781",-20.11,-70.64,0,-Inf
"22782",-20.1,-70.64,0,-Inf
"22783",-20.09,-70.64,0,-Inf
"22784",-20.08,-70.64,0,-Inf
"22785",-20.07,-70.64,0,-Inf
"22786",-20.06,-70.64,0,-Inf
"22787",-20.05,-70.64,0,-Inf
"22788",-20.04,-70.64,0,-Inf
"22789",-20.03,-70.64,0,-Inf
"22790",-20.02,-70.64,0,-Inf
"22791",-20.01,-70.64,0,-Inf
"22792",-20,-70.64,0,-Inf
"22793",-19.99,-70.64,0,-Inf
"22794",-19.98,-70.64,0,-Inf
"22795",-19.97,-70.64,0,-Inf
"22796",-19.96,-70.64,0,-Inf
"22797",-19.95,-70.64,0,-Inf
"22798",-19.94,-70.64,0,-Inf
"22799",-19.93,-70.64,0,-Inf
"22800",-19.92,-70.64,0,-Inf
"22801",-19.91,-70.64,0.319630478518587,-0.495351815023487
"22802",-19.9,-70.64,0.615723328927754,-0.210614391263719
"22803",-19.89,-70.64,0,-Inf
"22804",-19.88,-70.64,0.112676565228097,-0.94816640028424
"22805",-19.87,-70.64,0,-Inf
"22806",-19.86,-70.64,0,-Inf
"22807",-19.85,-70.64,0,-Inf
"22808",-19.84,-70.64,0,-Inf
"22809",-19.83,-70.64,0.00383458939895159,-2.41628113271016
"22810",-19.82,-70.64,0,-Inf
"22811",-19.81,-70.64,0.170617761636322,-0.767975759926288
"22812",-19.8,-70.64,1.47867420282404,0.169872496172625
"22813",-19.79,-70.64,0.288480295968054,-0.53988384505447
"22814",-19.78,-70.64,0,-Inf
"22815",-19.77,-70.64,0,-Inf
"22816",-19.76,-70.64,0,-Inf
"22817",-19.75,-70.64,0,-Inf
"22818",-19.74,-70.64,0.423482769013023,-0.373164255875903
"22819",-19.73,-70.64,2.56756281117194,0.40952107669452
"22820",-19.72,-70.64,2.12313619452217,0.326977854096417
"22821",-19.71,-70.64,1.6478721340014,0.216923509756709
"22822",-19.7,-70.64,0.116859662201876,-0.932335373408887
"22823",-19.69,-70.64,0,-Inf
"22824",-19.68,-70.64,1.8472534448183,0.266526485118032
"22825",-19.67,-70.64,1.0402871475866,0.0171532329522011
"22826",-19.66,-70.64,0,-Inf
"22827",-19.65,-70.64,0,-Inf
"22828",-19.64,-70.64,0.344702732495147,-0.462555273879953
"22829",-19.63,-70.64,1.60564024488648,0.205648245075517
"22830",-19.62,-70.64,0,-Inf
"22831",-19.61,-70.64,0.458799845507083,-0.338376737011905
"22832",-19.6,-70.64,0,-Inf
"22833",-19.59,-70.64,0,-Inf
"22834",-19.58,-70.64,0,-Inf
"22835",-19.57,-70.64,0,-Inf
"22836",-19.56,-70.64,0,-Inf
"22837",-19.55,-70.64,0,-Inf
"22838",-19.54,-70.64,0,-Inf
"22839",-19.53,-70.64,0,-Inf
"22840",-19.52,-70.64,0,-Inf
"22841",-19.51,-70.64,0,-Inf
"22842",-19.5,-70.64,0,-Inf
"22843",-19.49,-70.64,0,-Inf
"22844",-19.48,-70.64,0,-Inf
"22845",-19.47,-70.64,0,-Inf
"22846",-19.46,-70.64,0,-Inf
"22847",-19.45,-70.64,0.803360075510693,-0.0950897551488314
"22848",-19.44,-70.64,0.932414062015881,-0.0303911853768468
"22849",-19.43,-70.64,0,-Inf
"22850",-19.42,-70.64,0,-Inf
"22851",-19.41,-70.64,0.114737466122413,-0.940294745365248
"22852",-19.4,-70.64,0,-Inf
"22853",-19.39,-70.64,0,-Inf
"22854",-19.38,-70.64,0,-Inf
"22855",-19.37,-70.64,0,-Inf
"22856",-19.36,-70.64,0,-Inf
"22857",-19.35,-70.64,0,-Inf
"22858",-19.34,-70.64,0.114688180885094,-0.940481335724393
"22859",-19.33,-70.64,0,-Inf
"22860",-19.32,-70.64,0,-Inf
"22861",-19.31,-70.64,0,-Inf
"22862",-19.3,-70.64,0.257985255857994,-0.588405113736336
"22863",-19.29,-70.64,1.24685254731064,0.0958150968821195
"22864",-19.28,-70.64,0,-Inf
"22865",-19.27,-70.64,0,-Inf
"22866",-19.26,-70.64,0,-Inf
"22867",-19.25,-70.64,1.14625127604512,0.059279832149437
"22868",-19.24,-70.64,0,-Inf
"22869",-19.23,-70.64,0.816604540451859,-0.0879882096595246
"22870",-19.22,-70.64,0,-Inf
"22871",-19.21,-70.64,0,-Inf
"22872",-19.2,-70.64,0,-Inf
"22873",-19.19,-70.64,0,-Inf
"22874",-19.18,-70.64,0,-Inf
"22875",-19.17,-70.64,0,-Inf
"22876",-19.16,-70.64,0,-Inf
"22877",-19.15,-70.64,0.55845796978062,-0.253009506844205
"22878",-19.14,-70.64,0.243415647839263,-0.613651506829825
"22879",-19.13,-70.64,0,-Inf
"22880",-21.43,-70.63,0,-Inf
"22881",-21.42,-70.63,0,-Inf
"22882",-21.41,-70.63,0,-Inf
"22883",-21.4,-70.63,0,-Inf
"22884",-21.39,-70.63,0,-Inf
"22885",-21.38,-70.63,0,-Inf
"22886",-21.37,-70.63,0,-Inf
"22887",-21.36,-70.63,0,-Inf
"22888",-21.35,-70.63,0,-Inf
"22889",-21.34,-70.63,0,-Inf
"22890",-21.33,-70.63,0,-Inf
"22891",-21.32,-70.63,0,-Inf
"22892",-21.31,-70.63,0,-Inf
"22893",-21.3,-70.63,0,-Inf
"22894",-21.29,-70.63,0,-Inf
"22895",-21.28,-70.63,0.0897623822508079,-1.04690562996657
"22896",-21.27,-70.63,0,-Inf
"22897",-21.26,-70.63,0.237075962374155,-0.625112477812117
"22898",-21.25,-70.63,0,-Inf
"22899",-21.24,-70.63,0,-Inf
"22900",-21.23,-70.63,0,-Inf
"22901",-21.22,-70.63,0,-Inf
"22902",-21.21,-70.63,0.449807945289218,-0.346972877569152
"22903",-21.2,-70.63,0.130580560989526,-0.884121469947115
"22904",-21.19,-70.63,0,-Inf
"22905",-21.18,-70.63,0,-Inf
"22906",-21.17,-70.63,0,-Inf
"22907",-21.16,-70.63,0,-Inf
"22908",-21.15,-70.63,0,-Inf
"22909",-21.14,-70.63,0,-Inf
"22910",-21.13,-70.63,0,-Inf
"22911",-21.12,-70.63,0,-Inf
"22912",-21.11,-70.63,0,-Inf
"22913",-21.1,-70.63,0,-Inf
"22914",-21.09,-70.63,1.36282907526472,0.134441390446419
"22915",-21.08,-70.63,1.85564237332707,0.268494281012068
"22916",-21.07,-70.63,0.81178893624227,-0.0905568719170753
"22917",-21.06,-70.63,0.130457308857328,-0.884531584578418
"22918",-21.05,-70.63,0.347862783541756,-0.458592032209649
"22919",-21.04,-70.63,0,-Inf
"22920",-21.03,-70.63,0.720510666973723,-0.142359585185128
"22921",-21.02,-70.63,0.927447321881447,-0.0327107485225244
"22922",-21.01,-70.63,0.362259820012389,-0.440979832994433
"22923",-21,-70.63,2.3895471399414,0.378315602513013
"22924",-20.99,-70.63,1.04703208114672,0.0199599887003741
"22925",-20.98,-70.63,0.363877241610915,-0.439045106139179
"22926",-20.97,-70.63,0,-Inf
"22927",-20.96,-70.63,0.357792920790032,-0.446368256536227
"22928",-20.95,-70.63,0.103081893329032,-0.986817613260446
"22929",-20.94,-70.63,0,-Inf
"22930",-20.93,-70.63,0,-Inf
"22931",-20.92,-70.63,0,-Inf
"22932",-20.91,-70.63,0.231691330751366,-0.635090216004074
"22933",-20.9,-70.63,0,-Inf
"22934",-20.89,-70.63,0.694981348340684,-0.158026850692498
"22935",-20.88,-70.63,0,-Inf
"22936",-20.87,-70.63,0,-Inf
"22937",-20.86,-70.63,0,-Inf
"22938",-20.85,-70.63,0,-Inf
"22939",-20.84,-70.63,0,-Inf
"22940",-20.83,-70.63,0,-Inf
