field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"116664",LICANTEN,-19.46,-70.31,0,0.4,0,0.3443184
"116677",LICANTEN,-19.8,-70.22,0.1333333,0.3169444,0.115016,0.2734026
"116680",LICANTEN,-19.4,-70.32,0,0.2833333,0,0.2438021
"116681",LICANTEN,-19.51,-70.3,0,0.3663889,0,0.3154835
"116689",LICANTEN,-19.62,-70.32,0,0.2833333,0,0.244134
"116690",LICANTEN,-19.33,-70.33,0,0.2666667,0,0.2293623
"116735",DONERNESTOAYALAMARFIL,-19.57,-70.31,0,0.3247222,0,0.2797098
"116736",DONERNESTOAYALAMARFIL,-19.82,-70.29,0,1.283333,0,1.107168
"116757",ATACAMAV,-19.54,-70.3,0.9833333,4.216667,0.846868,3.631485
"116760",HALCON,-19.49,-70.32,0,0.1333333,0,0.1147941
"116847",EPERVA62,-19.74,-70.27,0,0.1888889,0,0.162878
"116876",EPERVA62,-19.79,-70.34,1.732222,2.168611,1.494155,1.870569
"116895",EPERVA62,-19.5,-70.4,0,0.7166667,0,0.6170562
"116904",EPERVA62,-19.52,-70.4,0,0.2,0,0.172223
"116905",EPERVA62,-19.72,-70.32,0,0.2838889,0,0.2447654
"116906",EPERVA62,-19.8,-70.29,0,0.4838889,0,0.4174122
"116920",EPERVA62,-19.55,-70.34,0,0.1333333,0,0.1148367
"116927",PUCARA,-19.71,-70.34,0,0.1166667,0,0.1005822
"116959",ALERCE,-19.81,-70.34,0,0.1333333,0,0.1150232
"116960",ALERCE,-19.82,-70.24,0,0.6,0,0.517637
"116962",ALERCE,-19.71,-70.26,0,0.1333333,0,0.1149511
"116963",ALERCE,-19.71,-70.27,0,0.1333333,0,0.1149511
"116964",ALERCE,-19.56,-70.4,0,0.2666667,0,0.2296876
"117052",ALBIMER,-19.79,-70.31,0,0.1333333,0,0.1150088
"117092",ALBIMER,-19.53,-70.42,0,0.1333333,0,0.1148225
"117115",AUDAZ,-19.54,-70.32,1.266667,1.4,1.090881,1.20571
"117125",INTREPIDO,-19.59,-70.3,0,0.2833333,0,0.2440885
"117126",INTREPIDO,-19.58,-70.3,0,0.8925,0,0.7688311
"117149",EPERVA51,-19.58,-70.37,0,0.1963889,0,0.1691763
"117211",EPERVA49,-19.7,-70.29,0,0.2666667,0,0.2298879
"117250",ALERCE,-19.78,-70.33,0,0.1333333,0,0.1150015
"117252",ALERCE,-19.52,-70.37,0,0.2666667,0,0.2296307
"117316",RELAMPAGO,-19.82,-70.31,0,0.2486111,0,0.2144838
"117317",RELAMPAGO,-19.43,-70.39,0,0.2913889,0,0.25078
"117324",RELAMPAGO,-19.68,-70.37,0,0.2805556,0,0.241831
"117339",RELAMPAGO,-19.53,-70.34,0.9377778,1.173056,0.8075846,1.010198
"117340",RELAMPAGO,-19.36,-70.31,0,0.1466667,0,0.1261725
"117342",LICANTEN,-19.71,-70.26,0,0.2666667,0,0.2299022
"117359",COLLEN,-19.47,-70.32,0,0.55,0,0.473467
"117360",COLLEN,-19.75,-70.23,0,0.4333333,0,0.3736847
"117361",ATACAMAV,-19.76,-70.25,0.2666667,0.4,0.2299742,0.3449613
"117364",ATACAMAV,-19.45,-70.3,0,0.1333333,0,0.1147657
"117365",ATACAMAV,-19.47,-70.3,0,0.2666667,0,0.2295598
"117366",ATACAMAV,-19.81,-70.25,0,1.483333,0,1.279633
"117443",LOA1,-19.54,-70.32,0,0.6666667,0,0.5741478
"117444",LOA1,-19.74,-70.26,0,0.4166667,0,0.3592897
"117559",EPERVA62,-19.5,-70.37,0,0.1291667,0,0.1112136
"117632",COSTAGRANDE1,-19.65,-70.33,0,0.2666667,0,0.2298161
"117730",SANJORGEI,-19.82,-70.32,0,0.05527778,0,0.0476897
"117743",ANGAMOS1,-19.46,-70.41,0,0.1752778,0,0.1508784
"117744",ANGAMOS1,-19.58,-70.4,0,0.4480556,0,0.3859709
"117758",RELAMPAGO,-19.63,-70.38,0,1.093611,0,0.9423682
"117798",ICALMA,-19.72,-70.38,0,0.2833333,0,0.2442864
"117799",ICALMA,-19.43,-70.39,0,0.1236111,0,0.1063843
"117813",ICALMA,-19.44,-70.36,0,0.405,0,0.3485794
"117823",ICALMA,-19.78,-70.33,0,0.2502778,0,0.2158675
"117824",ICALMA,-19.61,-70.35,0,0.2375,0,0.204629
"117858",ICALMA,-19.59,-70.4,0,0.1286111,0,0.110797
"117882",CORPESCAI,-19.83,-70.3,1.069722,1.402778,0.9229377,1.210292
"117883",CORPESCAI,-19.76,-70.32,0,0.1972222,0,0.1700851
"117884",CORPESCAI,-19.47,-70.39,0,0.09027778,0,0.07771554
"117885",CORPESCAI,-19.36,-70.42,0,0.1333333,0,0.1147022
"117892",LICANTEN,-19.74,-70.24,0,0.4,0,0.3449181
"117911",ANGAMOS2,-19.44,-70.38,0,0.3341667,0,0.2876139
"118018",LOA7,-19.32,-70.33,0,0.2633333,0,0.2264814
"118019",LOA7,-19.37,-70.33,0,0.5533333,0,0.4760435
"118020",LOA7,-19.49,-70.29,0,0.185,0,0.1592767
"118021",LOA7,-19.33,-70.31,0,0.2,0,0.1720217
"118030",LOA7,-19.41,-70.3,0,0.08166667,0,0.0702767
"118031",LOA7,-19.75,-70.19,0,0.4,0,0.3449397
"118032",LOA7,-19.77,-70.2,0,0.3183333,0,0.2745489
"118033",LOA7,-19.77,-70.21,0,0.4833333,0,0.4168544
"118035",LOA7,-19.53,-70.29,0,0.4,0,0.3444674
"118042",LOA7,-19.69,-70.21,0,0.1333333,0,0.1149367
"118059",EPERVA64,-19.34,-70.42,0,0.5305556,0,0.4563634
"118063",AUDAZ,-19.56,-70.32,0.9,2.167778,0.7751956,1.867169
"118082",ALBIMER,-19.51,-70.34,0,0.1333333,0,0.1148082
"118095",EPERVA66,-19.71,-70.31,0,0.8597222,0,0.7411952
"118105",PUCARA,-19.78,-70.26,0.8,1.185278,0.6900092,1.022316
"118106",PUCARA,-19.55,-70.3,0,0.3508333,0,0.302164
"118110",PUCARA,-19.75,-70.28,0,0.1686111,0,0.1454017
"118139",PUCARA,-19.69,-70.3,0,0.1697222,0,0.1463049
"118155",PUCARA,-19.68,-70.27,0,0.2577778,0,0.2221972
"118156",PUCARA,-19.79,-70.31,0,0.1930556,0,0.1665231
"118157",PUCARA,-19.41,-70.36,0,0.5544444,0,0.4771166
"118231",PUCARA,-19.43,-70.42,1.333333,1.725278,1.147516,1.484838
"118232",PUCARA,-19.35,-70.43,0,0.005833333,0,0.005017915
"118233",PUCARA,-19.66,-70.4,0,0.1211111,0,0.1043813
"118245",EPERVA56,-19.56,-70.29,0.8,2.7675,0.6890628,2.383727
"118283",COSTAGRANDE1,-19.75,-70.23,0.1333333,0.6666667,0.1149799,0.5748995
"118284",COSTAGRANDE1,-19.51,-70.32,0,0.4166667,0,0.3587758
"118285",COSTAGRANDE1,-19.69,-70.26,0,0.1333333,0,0.1149367
"118363",MERO,-19.35,-70.41,0,0.1052778,0,0.09056143
"118411",HALCON,-19.6,-70.33,0,0.2716667,0,0.2340524
"118412",HALCON,-19.49,-70.36,0,0.1788889,0,0.1540154
"118413",HALCON,-19.5,-70.31,0,0.1391667,0,0.1198237
"118434",ANGAMOS2,-19.66,-70.26,0,0.2413889,0,0.2080445
"118448",SANJORGEI,-19.49,-70.39,0,0.2666667,0,0.2295881
"118456",SANJORGEI,-19.69,-70.34,0,0.1333333,0,0.1149367
"118509",RELAMPAGO,-19.47,-70.31,0,0.2658333,0,0.2288424
"118525",BANDURRIA,-19.55,-70.41,0,0.02,0,0.0172255
"118543",BANDURRIA,-19.36,-70.41,0,0.2347222,0,0.2019237
"118659",ATACAMAIV,-19.56,-70.34,0,0.4,0,0.3445314
"118681",ANGAMOS3,-19.55,-70.33,0,0.5227778,0,0.4502555
"118682",ANGAMOS3,-19.53,-70.34,0,0.2469444,0,0.2126608
"118766",CLAUDIAALEJANDRA,-19.69,-70.26,0,0.2666667,0,0.2298735
"118767",CLAUDIAALEJANDRA,-19.69,-70.23,0,0.6666667,0,0.5746837
"118823",EPERVA62,-19.5,-70.3,0,0.3105556,0,0.267391
"118827",ANGAMOS1,-19.55,-70.32,0.2241667,1.57,0.1930692,1.352202
"118829",MERO,-19.35,-70.34,0,0.285,0,0.245161
"118852",HALCON,-19.67,-70.28,0,0.1952778,0,0.1683134
"118862",HALCON,-19.78,-70.35,0,0.055,0,0.04743813
"118866",HALCON,-19.48,-70.35,0,0.1333333,0,0.114787
"118868",HALCON,-19.65,-70.3,0.2502778,0.5216667,0.215692,0.4495778
"118869",HALCON,-19.8,-70.26,0,0.07222222,0,0.06230032
"118870",HALCON,-19.56,-70.33,0,0.1888889,0,0.1626954
"118887",LICANTEN,-19.77,-70.28,0,0.1333333,0,0.1149943
"118923",ANGAMOS9,-19.38,-70.35,0,0.4230556,0,0.3639853
"118932",ANGAMOS9,-19.68,-70.32,0,0.2575,0,0.2219577
"119084",HALCON,-19.38,-70.31,0,0.1336111,0,0.1149553
"119218",HURACAN,-19.49,-70.42,0,0.2361111,0,0.2032811
"119242",HURACAN,-19.4,-70.36,0,0.2016667,0,0.1735297
"119262",HURACAN,-19.64,-70.4,0,0.02083333,0,0.01795327
"119264",HURACAN,-19.76,-70.34,0,0.1605556,0,0.1384636
"119265",HURACAN,-19.62,-70.4,0,0.1333333,0,0.1148866
"119267",HURACAN,-19.53,-70.31,0,0.2219444,0,0.1911315
"119357",EPERVA65,-19.75,-70.2,0,0.1122222,0,0.09677475
"119382",BLANQUILLO,-19.58,-70.36,0,0.1216667,0,0.104808
"119383",BLANQUILLO,-19.57,-70.36,0,0.4122222,0,0.3550808
"119429",LOA2,-19.77,-70.25,0,0.4,0,0.344983
"119431",LOA2,-19.46,-70.29,0,0.4,0,0.3443184
"119444",LOA2,-19.39,-70.33,0,0.2666667,0,0.2294467
"119449",LOA2,-19.79,-70.22,0,0.4,0,0.3450263
"119450",LOA2,-19.77,-70.21,0,0.2666667,0,0.2299886
"119451",LOA2,-19.78,-70.22,0,0.1333333,0,0.1150015
"119453",LOA2,-19.56,-70.33,0,0.1333333,0,0.1148438
"119483",CLAUDIAALEJANDRA,-19.64,-70.27,0,0.4,0,0.3447027
"119486",CLAUDIAALEJANDRA,-19.6,-70.31,0,0.5333333,0,0.4594893
"119487",CLAUDIAALEJANDRA,-19.76,-70.24,0.2666667,0.5333333,0.2299742,0.4599484
"119489",CLAUDIAALEJANDRA,-19.74,-70.23,0,0.2666667,0,0.2299454
"119511",CLAUDIAALEJANDRA,-19.55,-70.31,3.2,3.866667,2.75608,3.330264
"119512",CLAUDIAALEJANDRA,-19.57,-70.3,0,0.5333333,0,0.4594037
"119515",CLAUDIAALEJANDRA,-19.84,-70.29,0.5333333,0.8,0.4601797,0.6902695
"119516",CLAUDIAALEJANDRA,-19.78,-70.23,0,0.5333333,0,0.4600061
"119517",CLAUDIAALEJANDRA,-19.82,-70.22,0,0.2666667,0,0.2300609
"119518",CLAUDIAALEJANDRA,-19.56,-70.32,0,0.1333333,0,0.1148438
"119519",CLAUDIAALEJANDRA,-19.69,-70.3,0,0.1333333,0,0.1149367
"119520",CLAUDIAALEJANDRA,-19.69,-70.2,0,0.1333333,0,0.1149367
"119546",CAMINA,-19.36,-70.36,0,0.08333333,0,0.0716889
"119547",CAMINA,-19.34,-70.36,0,0.1333333,0,0.1146882
"119551",CAMINA,-19.34,-70.37,0,0.01666667,0,0.01433602
"119552",CAMINA,-19.68,-70.22,0,0.1333333,0,0.1149296
"119660",EPERVA65,-19.77,-70.25,0,0.1991667,0,0.1717728
"119664",EPERVA65,-19.64,-70.26,0,0.2611111,0,0.2250143
"119665",EPERVA65,-19.68,-70.25,0,0.08333333,0,0.07183098
"119666",EPERVA65,-19.52,-70.31,0,0.1558333,0,0.1341904
"119689",EPERVA65,-19.67,-70.28,0,0.08555556,0,0.07374187
"119696",EPERVA65,-19.38,-70.33,0,0.1272222,0,0.1094585
"119699",EPERVA65,-19.79,-70.26,0,0.3447222,0,0.2973456
"119711",EPERVA65,-19.77,-70.35,0,0.4083333,0,0.3521701
"119825",PARINAI,-19.72,-70.28,0,0.2997222,0,0.2584167
"119826",PARINAI,-19.63,-70.3,0,0.4019444,0,0.3463568
"119830",BARRACUDAIV,-19.77,-70.25,0.3986111,0.7197222,0.3437851,0.6207298
"119834",BARRACUDAIV,-19.7,-70.21,0,0.1333333,0,0.1149439
"119839",BARRACUDAIV,-19.73,-70.27,0,0.3016667,0,0.2601094
"119840",BARRACUDAIV,-19.68,-70.29,0,0.1577778,0,0.136
"119841",BARRACUDAIV,-19.47,-70.34,0,0.8316667,0,0.7159395
"119856",BARRACUDAIV,-19.78,-70.27,0.01777778,0.4080556,0.01533354,0.3519526
"119857",BARRACUDAIV,-19.53,-70.34,0.8047222,1.094444,0.6930013,0.942501
"119858",BARRACUDAIV,-19.68,-70.33,0,0.2183333,0,0.1881972
"119859",BARRACUDAIV,-19.75,-70.3,0,0.4172222,0,0.3597913
"119967",BLANQUILLO,-19.37,-70.36,0,0.2169444,0,0.1866416
"119968",BLANQUILLO,-19.58,-70.31,0,0.4752778,0,0.4094211
"120003",LOA1,-19.79,-70.21,0,0.5333333,0,0.460035
"120048",EPERVA61,-19.37,-70.34,0,0.1641667,0,0.1412358
"120111",MARLIN,-19.72,-70.32,0,0.0625,0,0.05388671
"120127",PARINAI,-19.32,-70.39,0,0.6388889,0,0.5494802
"120172",PARINAI,-19.37,-70.45,0,0.06361111,0,0.05472588
"120173",PARINAI,-19.41,-70.44,0,0.08583333,0,0.07386224
"120174",PARINAI,-19.47,-70.43,0,0.04638889,0,0.03993383
"120175",PARINAI,-19.48,-70.43,0,0.07777778,0,0.06695906
"120187",PARINAI,-19.73,-70.29,0,0.1513889,0,0.1305337
"120191",PARINAI,-19.7,-70.32,0,0.5411111,0,0.4664808
"120238",DONERNESTOAYALAMARFIL,-19.64,-70.36,0,0.2066667,0,0.1780964
"120241",DONERNESTOAYALAMARFIL,-19.83,-70.29,0,0.1275,0,0.1100048
"120276",DONERNESTOAYALAMARFIL,-19.61,-70.36,0,0.305,0,0.2627868
"120281",TORNADO,-19.32,-70.38,0,0.6811111,0,0.5857937
"120282",TORNADO,-19.48,-70.35,0.4430556,1.221944,0.3814275,1.051975
"120283",EPERVA64,-19.66,-70.33,0,0.4,0,0.3447457
"120284",EPERVA64,-19.63,-70.33,0,0.1333333,0,0.1148938
"120307",MERO,-19.62,-70.31,0,0.09444444,0,0.08137801
"120354",LICANTEN,-19.76,-70.37,0,0.06638889,0,0.057254
"120375",SANJORGEI,-19.48,-70.33,0,0.15,0,0.1291353
"120449",TORNADO,-19.79,-70.32,0,0.6433333,0,0.5549172
"120450",TORNADO,-19.76,-70.3,0,0.3563889,0,0.307351
"120451",TORNADO,-19.81,-70.33,0,0.4916667,0,0.4241481
"120454",TORNADO,-19.36,-70.4,0,0.7383333,0,0.6351637
"120460",TORNADO,-19.64,-70.37,0,0.1566667,0,0.1350086
"120508",ANGAMOS1,-19.67,-70.4,0,0.1313889,0,0.1132464
"120509",ANGAMOS1,-19.67,-70.37,0,0.2022222,0,0.174299
"120530",ANGAMOS1,-19.78,-70.33,0,0.1494444,0,0.1288976
"120534",ANGAMOS1,-19.58,-70.29,0,0.3519444,0,0.3031774
"120544",ANGAMOS1,-19.72,-70.23,0,0.1561111,0,0.134597
"120546",ANGAMOS1,-19.55,-70.33,0,0.1005556,0,0.08660599
"120564",ANGAMOS1,-19.66,-70.28,0,0.08888889,0,0.07661016
"120565",ANGAMOS1,-19.67,-70.28,0,0.255,0,0.2197891
"120566",ANGAMOS1,-19.54,-70.32,0,0.1433333,0,0.1234418
"120579",ANGAMOS1,-19.32,-70.33,0,0.235,0,0.2021132
"120588",ANGAMOS1,-19.38,-70.31,0,0.02083333,0,0.01792442
"120668",ATACAMAV,-19.78,-70.3,0,0.2666667,0,0.2300031
"120710",ICALMA,-19.33,-70.43,0,0.1244444,0,0.1070357
"120718",ICALMA,-19.49,-70.33,0,0.4944444,0,0.4256946
"120720",ICALMA,-19.8,-70.29,0,0.2838889,0,0.2448882
"120728",ICALMA,-19.68,-70.36,0.2619444,0.6677778,0.2257887,0.5756056
"120729",ICALMA,-19.64,-70.38,0,0.1288889,0,0.1110709
"120766",EPERVA49,-19.47,-70.33,0,0.2,0,0.1721698
"120767",EPERVA49,-19.8,-70.24,0,0.2666667,0,0.230032
"120768",EPERVA49,-19.46,-70.35,0,0.4,0,0.3443184
"120769",EPERVA49,-19.54,-70.32,0,0.1333333,0,0.1148296
"120770",EPERVA49,-19.69,-70.28,0,0.2,0,0.1724051
"120774",EPERVA65,-19.65,-70.34,0.4408333,0.8952778,0.3799148,0.7715598
"120873",CORPESCA2,-19.6,-70.42,0.4016667,0.6638889,0.3460529,0.5719684
"120874",CORPESCA2,-19.77,-70.35,0,0.2627778,0,0.2266346
"120898",CORPESCA2,-19.52,-70.37,1.483333,1.866944,1.277321,1.607654
"120913",CORPESCA2,-19.32,-70.44,0,0.145,0,0.1247081
"120920",CORPESCA2,-19.5,-70.3,1.714722,1.986944,1.476391,1.710776
"120922",CORPESCA2,-19.46,-70.31,0,0.4075,0,0.3507744
"120923",CORPESCA2,-19.76,-70.3,0,0.1525,0,0.1315165
"120924",CORPESCA2,-19.43,-70.43,0,0.15,0,0.1290955
"120930",CORPESCA2,-19.6,-70.34,0,0.2819444,0,0.2429071
"120939",CORPESCA2,-19.51,-70.42,0,0.2711111,0,0.2334434
"120941",CORPESCA2,-19.72,-70.33,0,0.2577778,0,0.2222527
"120946",CORPESCA2,-19.83,-70.32,0,0.2491667,0,0.2149767
"120948",CORPESCA2,-19.78,-70.25,0,0.8208333,0,0.7079782
"120980",PARINAI,-19.49,-70.41,0,0.1166667,0,0.1004448
"120981",PARINAI,-19.7,-70.33,0,0.1833333,0,0.1580479
"121031",PARINAI,-19.6,-70.38,0,0.1166667,0,0.1005133
"121033",PARINAI,-19.67,-70.4,0,0.3458333,0,0.29808
"121073",PARINAI,-19.63,-70.33,0,0.2166667,0,0.1867024
"121074",PARINAI,-19.49,-70.34,0,0.1716667,0,0.1477973
"121096",PARINAI,-19.59,-70.35,0,0.2952778,0,0.2543785
"121097",PARINAI,-19.63,-70.35,0,0.06666667,0,0.05744688
"121098",PARINAI,-19.84,-70.31,0.4447222,0.645,0.3837228,0.5565298
"121129",PARINAI,-19.39,-70.45,0,1.063611,0,0.9151578
"121132",PARINAI,-19.64,-70.28,0,0.3397222,0,0.2927579
"121133",PARINAI,-19.73,-70.2,1.197778,1.197778,1.032773,1.032773
"121150",COLLEN,-19.48,-70.35,0,0.2833333,0,0.2439223
"121236",ANGAMOS3,-19.8,-70.35,0,0.4283333,0,0.3694888
"121358",ALERCE,-19.37,-70.39,0,0.1333333,0,0.1147093
"121531",HURACAN,-19.8,-70.29,0,0.6255556,0,0.5396166
"121553",BARRACUDAIV,-19.55,-70.33,0,0.1333333,0,0.1148367
"121623",EPERVA65,-19.6,-70.37,0,0.1397222,0,0.1203766
"121624",EPERVA65,-19.34,-70.42,0,0.1480556,0,0.1273517
"121645",CLAUDIAALEJANDRA,-19.71,-70.32,0,0.2666667,0,0.2299022
"121658",CLAUDIAALEJANDRA,-19.65,-70.36,0,0.2666667,0,0.2298161
"121660",CLAUDIAALEJANDRA,-19.38,-70.39,0,0.1333333,0,0.1147163
"121661",CLAUDIAALEJANDRA,-19.47,-70.38,0,0.1333333,0,0.1147799
"121670",CLAUDIAALEJANDRA,-19.67,-70.29,0,0.1333333,0,0.1149224
"121710",SANJORGEI,-19.79,-70.35,0,0.1302778,0,0.1123731
"121720",SANJORGEI,-19.36,-70.33,0,0.04694444,0,0.04038475
"121722",SANJORGEI,-19.43,-70.33,0,0.04666667,0,0.04016306
"121764",ALBIMER,-19.82,-70.27,0,0.4,0,0.3450913
"121786",MARLIN,-19.61,-70.36,0,0.2880556,0,0.2481875
"121815",LOA1,-19.74,-70.23,0,0.2833333,0,0.244317
"121816",LOA1,-19.8,-70.23,0.2666667,0.9333333,0.230032,0.8051119
"121820",ANGAMOS2,-19.6,-70.27,0,0.05,0,0.04307712
"121821",ANGAMOS2,-19.65,-70.26,0,0.1541667,0,0.1328625
"121822",ANGAMOS2,-19.72,-70.25,0,0.3972222,0,0.34248
"121823",ANGAMOS2,-19.75,-70.23,0,0.4272222,0,0.3684148
"121824",ANGAMOS2,-19.75,-70.2,0.006944444,0.1333333,0.005988536,0.1149799
"121828",ANGAMOS2,-19.67,-70.3,0,0.3480556,0,0.2999954
"121983",DONERNESTOAYALAMARFIL,-19.72,-70.27,0,0.4291667,0,0.370022
"121984",DONERNESTOAYALAMARFIL,-19.53,-70.35,0,0.1030556,0,0.08874819
"122002",DONERNESTOAYALAMARFIL,-19.78,-70.2,0,0.08222222,0,0.07091761
"122003",DONERNESTOAYALAMARFIL,-19.74,-70.22,0,0.1980556,0,0.1707824
"122004",DONERNESTOAYALAMARFIL,-19.65,-70.27,0,0.01972222,0,0.01699682
"122015",EPERVA51,-19.79,-70.23,0,0.5647222,0,0.48711
"122055",EPERVA56,-19.8,-70.27,0,0.6625,0,0.5714857
"122056",EPERVA56,-19.38,-70.32,0,0.4522222,0,0.3890795
"122081",EPERVA56,-19.71,-70.28,0,0.3891667,0,0.3355136
"122089",EPERVA56,-19.32,-70.35,0,0.3930556,0,0.3380498
"122090",EPERVA56,-19.53,-70.35,0,0.6725,0,0.5791357
"122091",EPERVA56,-19.55,-70.36,0.1144444,0.7525,0.09856815,0.6481095
"122092",EPERVA56,-19.6,-70.36,0.3,0.575,0.2584627,0.4953869
"122104",EPERVA56,-19.78,-70.36,0.3891667,0.7777778,0.3356607,0.6708423
"122106",EPERVA56,-19.43,-70.31,0,0.6683333,0,0.5751923
"122107",EPERVA56,-19.8,-70.21,0,0.1327778,0,0.1145367
"122163",COSTAGRANDE1,-19.54,-70.36,0,0.4,0,0.3444887
"122273",SALMON,-19.51,-70.32,0,0.65,0,0.5596902
"122283",SALMON,-19.76,-70.23,0,0.1855556,0,0.1600237
"122284",SALMON,-19.64,-70.38,0,0.07722222,0,0.06654678
"122309",SALMON,-19.76,-70.21,0,0.2561111,0,0.2208711
"122314",SALMON,-19.69,-70.25,0,0.4219444,0,0.3637269
"122332",SALMON,-19.58,-70.32,0,0.2930556,0,0.2524484
"122333",SALMON,-19.59,-70.28,0,0.1463889,0,0.1261124
"122378",AVENTURERO,-19.66,-70.29,0,0.4205556,0,0.3624618
"122408",BANDURRIA,-19.37,-70.37,0.4666667,0.7088889,0.4014825,0.609871
"122511",INTREPIDO,-19.63,-70.41,0,0.1577778,0,0.1359576
"122542",INTREPIDO,-19.42,-70.39,0.1,0.4697222,0.08605839,0.4042354
"122554",HURACAN,-19.44,-70.37,0,0.4352778,0,0.3746392
"122662",BANDURRIA,-19.44,-70.34,0.4613889,2.257222,0.3971128,1.942768
"122663",BANDURRIA,-19.73,-70.26,0,0.2666667,0,0.229931
"122722",DONERNESTOAYALAMARFIL,-19.79,-70.26,0,0.2125,0,0.1832952
"122752",DONERNESTOAYALAMARFIL,-19.32,-70.43,0,0.1333333,0,0.1146741
"122753",DONERNESTOAYALAMARFIL,-19.33,-70.4,0,0.08333333,0,0.07167572
"122769",DONERNESTOAYALAMARFIL,-19.76,-70.33,0,0.1283333,0,0.1106751
"122770",DONERNESTOAYALAMARFIL,-19.58,-70.39,0,0.1333333,0,0.114858
"122936",TORNADO,-19.4,-70.41,0,0.2669444,0,0.2296998
"122967",EPERVA56,-19.72,-70.3,0,0.2294444,0,0.1978241
"122968",EPERVA56,-19.57,-70.35,0.1325,0.5580556,0.1141331,0.480699
"122991",AVENTURERO,-19.56,-70.29,0,0.1794444,0,0.1545606
"122994",AVENTURERO,-19.58,-70.29,0,0.3172222,0,0.2732664
"123025",BANDURRIA,-19.62,-70.34,0,0.09722222,0,0.08377148
"123026",BANDURRIA,-19.32,-70.38,0,0.095,0,0.08170532
"123037",BLANQUILLO,-19.45,-70.35,0,0.1630556,0,0.1403489
"123043",INTREPIDO,-19.47,-70.39,0,0.25,0,0.2152123
"123044",INTREPIDO,-19.65,-70.36,0,0.1441667,0,0.1242444
"123149",DONERNESTOAYALAMARFIL,-19.63,-70.3,0,0.2963889,0,0.2553992
"123159",DONERNESTOAYALAMARFIL,-19.56,-70.3,0,0.02916667,0,0.02512208
"123161",DONERNESTOAYALAMARFIL,-19.8,-70.34,0,0.05777778,0,0.04984026
"123221",MARLIN,-19.56,-70.34,0,0.16,0,0.1378126
"123222",MARLIN,-19.34,-70.36,0,0.3444444,0,0.2962778
"123223",MARLIN,-19.39,-70.32,0.15,0.15,0.1290638,0.1290638
"123319",ANGAMOS4,-19.68,-70.38,0,0.06666667,0,0.05746479
"123334",ANGAMOS4,-19.78,-70.21,0,0.2386111,0,0.2058048
"123344",ANGAMOS4,-19.47,-70.35,0,0.4777778,0,0.4112946
"123346",ANGAMOS4,-19.48,-70.36,0,0.0925,0,0.07963346
"123359",ANGAMOS4,-19.41,-70.32,0,0.2294444,0,0.1974441
"123362",ANGAMOS4,-19.78,-70.26,0,0.3058333,0,0.2637848
"123372",ANGAMOS4,-19.51,-70.33,0,1.214722,0,1.045951
"123373",ANGAMOS4,-19.44,-70.44,0.1202778,0.1452778,0.1035219,0.1250391
"123374",ANGAMOS4,-19.81,-70.23,0,0.05222222,0,0.04505076
"123388",SALMON,-19.52,-70.39,0,0.12,0,0.1033338
"123389",SALMON,-19.56,-70.38,0,0.1786111,0,0.1538428
"123394",SALMON,-19.42,-70.35,0,0.3447222,0,0.2966624
"123395",SALMON,-19.37,-70.37,0,0.3052778,0,0.2626364
"123421",SALMON,-19.38,-70.43,1.601667,1.735,1.37803,1.492746
"123422",SALMON,-19.37,-70.43,0.8447222,1.038889,0.7267311,0.8937764
"123423",SALMON,-19.77,-70.31,0,0.1558333,0,0.1343996
"123424",SALMON,-19.49,-70.34,0,0.275,0,0.2367627
"123443",ALBIMER,-19.52,-70.41,0,0.1333333,0,0.1148153
"123602",MARLIN,-19.65,-70.32,0,0.09111111,0,0.07852051
"123610",MARLIN,-19.43,-70.34,0,0.3483333,0,0.2997885
"123611",MARLIN,-19.84,-70.34,0,0.1333333,0,0.1150449
"123729",BLANQUILLO,-19.74,-70.36,0,0.04416667,0,0.03808471
"123745",BLANQUILLO,-19.81,-70.25,0,0.39,0,0.3364429
"123753",BLANQUILLO,-19.54,-70.31,0,0.2136111,0,0.1839665
"123754",BLANQUILLO,-19.65,-70.28,0,0.1738889,0,0.1498593
"123768",TRUENOI,-19.5,-70.32,0,0.2744444,0,0.236299
"123773",EPERVA61,-19.77,-70.27,0,0.3894444,0,0.3358792
"123774",EPERVA61,-19.45,-70.32,0,0.2555556,0,0.2199676
"123777",EPERVA61,-19.79,-70.26,0,0.1230556,0,0.1061435
"123783",EPERVA61,-19.78,-70.28,0,0.3816667,0,0.3291919
"123786",EPERVA61,-19.34,-70.38,0,0.1183333,0,0.1017858
"123804",EPERVA61,-19.48,-70.34,0,0.1677778,0,0.1444403
"123809",EPERVA61,-19.56,-70.33,0,0.2819444,0,0.2428468
"123810",EPERVA61,-19.69,-70.36,0,0.2616667,0,0.2255634
"123813",EPERVA61,-19.77,-70.35,0.2111111,0.6475,0.1820743,0.5584412
"123819",MERO,-19.84,-70.28,1.054444,2.241667,0.9098136,1.934193
"123831",MERO,-19.7,-70.26,0,0.3127778,0,0.2696393
"123832",MERO,-19.67,-70.28,0,0.07277778,0,0.06272848
"123883",COSTAGRANDE1,-19.62,-70.29,0,0.5333333,0,0.4595464
"123898",COSTAGRANDE1,-19.6,-70.31,0,0.2833333,0,0.2441037
"123899",COSTAGRANDE1,-19.39,-70.32,0,0.1333333,0,0.1147234
